begin_datetime,begin_quality,max_datetime,max_quality,end_datetime,end_quality,observatory,quality,type,coded_type,obsid,location,frequency,particulars1,particulars2,particulars3,particulars4,particulars5,particulars6,particulars7,particulars8,particulars9,particulars10,region,bin,age,status_code,status_text,change_flag,record_Id,record_Id_0
2023-08-17T14:17:48, ,, ,2023-08-17T14:18:06, ,SAG,C,RSP,51,4,,025-180,III/2,,,,,,,,,,,3370,,4,+,0,733,0
2023-08-17T14:17:42, ,2023-08-17T14:17:48, ,2023-08-17T14:17:54, ,SVI,G,RBR,31,1,,245,390,,2.2E+03,240,,,,,,,,3370,,5,,0,734,0
2023-08-17T14:17:42, ,2023-08-17T14:17:42, ,2023-08-17T14:17:48, ,SVI,G,RBR,32,1,,410,140,,5.5E+02,130,,,,,,,,3370,,5,,0,735,0
2023-08-17T14:17:42, ,, ,2023-08-17T14:18:06, ,SVI,C,RSP,51,6,,025-180,III/2,,,,,,,,,,,3370,,2,-,0,736,0
2023-08-17T14:12:00,,2023-08-17T14:20:00,,2023-08-17T14:24:00,,G18,5,XRA,1,0,,1-8A,C3.5,1.6E-03,,,,,,,,3.5E-06,,3370,,2,-,0,737,0
2023-08-17T14:11:00,,2023-08-17T14:20:00,,2023-08-17T14:24:00,,G16,5,XRA,1,0,,1-8A,C3.5,1.6E-03,,,,,,,,3.5E-06,,3370,,4,+,0,738,0
2023-08-17T13:35:42, ,, ,2023-08-17T15:01:42, ,SVI,C,RSP,55,5,,025-180,VI/2,,,,,,,,,,,3380,,4,+,0,739,0
2023-08-17T13:35:42, ,, ,2023-08-17T15:10:18, ,SAG,C,RSP,55,3,,025-180,VI/1,,,,,,,,,,,3380,,2,-,0,740,0
2023-08-17T13:08:00, ,2023-08-17T13:11:00, ,2023-08-17T13:13:00, ,SVI,3,FLA,10,5,N19W80,,SF,,,14,,,,,,11,3397,3340,,5,,0,741,0
2023-08-17T12:35:36, ,, ,2023-08-17T12:50:06, ,SAG,C,RSP,50,2,,025-064,II/1,617,,,,,,,,,3397,3330,,4,+,0,742,0
2023-08-17T12:35:36, ,, ,2023-08-17T12:50:36, ,SVI,C,RSP,50,3,,025-064,II/1,598,,,,,,,,,3397,3330,,2,-,0,743,0
2023-08-17T12:23:00, ,2023-08-17T12:27:00, ,2023-08-17T13:06:00, ,SVI,3,FLA,10,4,N19W80,,SF,,,52,,,,,,11,3397,3330,,5,,0,744,0
2023-08-17T12:14:00,,2023-08-17T12:40:00,,2023-08-17T13:06:00,,G16,5,XRA,1,0,,1-8A,C5.1,1.1E-02,,,,,,,,5.2E-06,3397,3330,,5,,0,745,0
2023-08-17T12:12:18, ,, ,2023-08-17T13:05:12, ,SVI,C,RSP,55,4,,025-180,VI/2,,,,,,,,,,,3360,,5,,0,746,0
2023-08-17T10:29:06, ,, ,2023-08-17T12:57:48, ,SAG,C,RSP,55,1,,025-180,VI/1,,,,,,,,,,,3350,,5,,0,747,0
2023-08-17T09:20:48, ,2023-08-17T09:20:48, ,2023-08-17T09:20:54, ,LEA,G,RBR,31,8,,245,110,,3.1E+02,100,,,,,,,,3310,,5,,0,748,0
2023-08-17T08:17:00,,2023-08-17T08:33:00,,2023-08-17T08:49:00,,G16,5,XRA,1,0,,1-8A,C2.3,3.6E-03,,,,,,,,2.3E-06,,3300,,4,+,0,749,0
2023-08-17T08:17:00,,2023-08-17T08:33:00,,2023-08-17T08:49:00,,G18,5,XRA,1,0,,1-8A,C2.3,3.6E-03,,,,,,,,2.3E-06,,3300,,2,-,0,750,0
2023-08-17T08:07:24, ,2023-08-17T08:07:24, ,2023-08-17T08:07:30, ,LEA,G,RBR,31,7,,245,100,,1.0E+02,100,,,,,,,,3290,,5,,0,751,0
2023-08-17T07:33:30, ,2023-08-17T07:33:30, ,2023-08-17T07:33:30, ,LEA,G,RBR,33,6,,610,100,,1.0E+02,100,,,,,,,3409,3280,,5,,0,752,0
2023-08-17T07:33:00, ,2023-08-17T07:33:00, ,2023-08-17T07:50:00, ,SVI,3,FLA,10,3,N26W20,,SF,,,12,,,,,,11,3409,3280,,4,+,0,753,0
2023-08-17T07:32:00, ,2023-08-17T07:32:00, ,2023-08-17T07:41:00, ,LEA,3,FLA,10,2,N26W20,,SF,DSD,,24,,,,,,11,3409,3280,,2,-,0,754,0
2023-08-17T07:27:00,,2023-08-17T07:36:00,,2023-08-17T07:50:00,,G16,5,XRA,1,0,,1-8A,C1.7,6.6E-04,,,,,,,,1.7E-06,3409,3280,,4,+,0,755,0
2023-08-17T07:27:00,,2023-08-17T07:36:00,,2023-08-17T07:50:00,,G18,5,XRA,1,0,,1-8A,C1.7,6.6E-04,,,,,,,,1.7E-06,3409,3280,,2,-,0,756,0
2023-08-17T06:54:36, ,2023-08-17T06:54:42, ,2023-08-17T06:54:42, ,LEA,G,RBR,31,5,,245,220,,6.5E+02,210,,,,,,,,3270,,5,,0,757,0
2023-08-17T06:14:00, ,2023-08-17T06:14:00, ,2023-08-17T06:22:00, ,LEA,3,FLA,10,1,N25W18,,SF,,,10,,,,,,11,3409,3250,,4,+,0,758,0
2023-08-17T06:10:00, ,2023-08-17T06:14:00, ,2023-08-17T06:40:00, ,SVI,3,FLA,10,2,N25W18,,SF,,,17,,,,,,11,3409,3250,,2,-,0,759,0
2023-08-17T06:08:12, ,2023-08-17T06:08:12, ,2023-08-17T06:08:12, ,LEA,G,RBR,31,4,,245,100,,1.0E+02,100,,,,,,,,3240,,5,,0,760,0
2023-08-17T05:42:00, ,2023-08-17T05:43:00, ,2023-08-17T05:48:00, ,SVI,3,FLA,10,1,N21W20,,SF,,,16,,,,,,11,3409,3230,,5,,0,761,0
2023-08-17T04:47:00, ,2023-08-17T04:47:06, ,2023-08-17T04:47:12, ,LEA,G,RBR,31,3,,245,150,,1.3E+03,130,,,,,,,,3220,,5,,0,762,0
2023-08-17T04:43:06, ,2023-08-17T04:43:06, ,2023-08-17T04:43:06, ,LEA,G,RBR,31,2,,245,110,,2.2E+02,110,,,,,,,,3210,,5,,0,763,0
2023-08-17T04:41:12, ,, ,2023-08-17T10:06:42, ,SVI,C,RSP,54,1,,061-180,CTM/1,,,,,,,,,,,3260,,4,+,0,764,0
2023-08-17T04:40:30, ,, ,2023-08-17T08:07:42, ,LEA,C,RSP,54,4,,075-180,CTM/1,,,,,,,,,,,3260,,2,-,0,765,0
2023-08-17T04:35:24, ,, ,2023-08-17T09:57:00, ,LEA,C,RSP,55,3,,025-180,VI/1,,,,,,,,,,,3260,,5,,0,766,0
2023-08-17T04:35:18, ,, ,2023-08-17T10:54:12, ,SVI,C,RSP,55,2,,025-180,VI/2,,,,,,,,,,,3320,,5,,0,767,0
2023-08-17T02:44:36, ,, ,2023-08-17T03:17:24, ,LEA,C,RSP,55,2,,025-180,VI/2,,,,,,,,,,,3200,,5,,0,768,0
2023-08-17T02:37:54, ,2023-08-17T02:37:54, ,2023-08-17T02:38:00, ,LEA,G,RBR,31,1,,245,170,,8.1E+02,130,,,,,,,,3190,,5,,0,769,0
2023-08-17T02:29:54, ,, ,2023-08-17T02:44:30, ,LEA,C,RSP,50,1,,067-165,II/2,253,,,,,,,,,,3190,,5,,0,770,0
2023-08-17T02:19:00,,2023-08-17T02:46:00,,2023-08-17T03:32:00,,G18,5,XRA,1,0,,1-8A,C3.6,1.2E-02,,,,,,,,3.6E-06,3394,3200,,5,,0,771,0
2023-08-16T23:29:48, ,, ,2023-08-16T23:30:42, ,SAG,C,RSP,51,8,,025-052,III/1,,,,,,,,,,,3180,,5,,0,772,0
2023-08-16T23:00:42, ,, ,2023-08-16T23:33:06, ,LEA,C,RSP,55,2,,025-180,VI/2,,,,,,,,,,,3170,,5,,0,773,0
2023-08-16T23:00:42, ,, ,2023-08-16T23:05:54, ,SAG,C,RSP,51,7,,025-169,III/1,,,,,,,,,,,3170,,5,,0,774,0
2023-08-16T21:51:18, ,, ,2023-08-16T21:55:54, ,SAG,C,RSP,51,6,,025-141,III/1,,,,,,,,,,,3160,,5,,0,775,0
2023-08-16T21:10:00, ,2023-08-16T21:15:00, ,2023-08-16T21:38:00, ,HOL,3,FLA,10,1,S05E38,,SF,ERU,,34,,,,,,11,3404,3150,,5,,0,776,0
2023-08-16T20:47:24, ,, ,2023-08-16T20:52:54, ,SAG,C,RSP,51,5,,025-144,III/1,,,,,,,,,,,3140,,5,,0,777,0
2023-08-16T19:23:36, ,, ,2023-08-16T19:45:06, ,SAG,C,RSP,55,4,,025-151,VI/1,,,,,,,,,,,3130,,5,,0,778,0
2023-08-16T17:38:12, ,, ,2023-08-16T17:42:12, ,SAG,C,RSP,51,3,,025-052,III/1,,,,,,,,,,,3120,,5,,0,779,0
2023-08-16T15:13:54, ,2023-08-16T15:13:54, ,2023-08-16T15:13:54, ,SVI,G,RBR,31,2,,245,160,,5.4E+02,130,,,,,,,,3110,,5,,0,780,0
2023-08-16T14:21:30, ,, ,2023-08-16T14:30:30, ,SAG,C,RSP,51,2,,025-054,III/1,,,,,,,,,,,3100,,2,-,0,781,0
2023-08-16T14:21:30, ,, ,2023-08-16T14:30:18, ,SVI,C,RSP,51,3,,025-080,III/2,,,,,,,,,,,3100,,4,+,0,782,0
2023-08-16T13:37:00,,2023-08-16T13:57:00,,2023-08-16T14:21:00,,G16,5,XRA,1,0,,1-8A,C3.3,6.6E-03,,,,,,,,3.3E-06,3395,3090,,4,+,0,783,0
2023-08-16T13:37:00,,2023-08-16T13:57:00,,2023-08-17T02:19:00,,G18,5,XRA,1,0,,1-8A,C3.3,6.2E-03,,,,,,,,3.3E-06,3395,3090,,2,-,0,784,0
2023-08-16T12:50:30, ,2023-08-16T12:50:30, ,2023-08-16T12:50:30, ,SVI,G,RBR,31,1,,245,110,,3.3E+02,110,,,,,,,,3070,,5,,0,785,0
2023-08-16T10:48:36, ,, ,2023-08-16T17:36:00, ,SVI,C,RSP,54,2,,025-180,CTM/1,,,,,,,,,,,3080,,5,,0,786,0
2023-08-16T10:44:48, ,, ,2023-08-16T18:44:36, ,SAG,C,RSP,54,1,,025-180,CTM/1,,,,,,,,,,3403,3030,,5,,0,787,0
2023-08-16T10:26:00, ,2023-08-16T10:35:00, ,2023-08-16T10:37:00, ,SVI,3,FLA,10,5,N26W01,,SF,ERU,,24,,,,,,11,3403,3030,,5,,0,788,0
2023-08-16T10:18:00,,2023-08-16T10:30:00,,2023-08-16T10:45:00,,G16,5,XRA,1,0,,1-8A,C1.8,2.6E-03,,,,,,,,1.8E-06,3403,3030,,4,+,0,789,0
2023-08-16T10:18:00,,2023-08-16T10:30:00,,2023-08-16T10:45:00,,G18,5,XRA,1,0,,1-8A,C1.8,2.6E-03,,,,,,,,1.8E-06,3403,3030,,2,-,0,790,0
2023-08-16T09:57:00, ,2023-08-16T09:58:00, ,2023-08-16T10:00:00, ,SVI,3,FLA,10,4,N25E00,,SF,,,17,,,,,,11,3403,3020,,4,+,0,791,0
2023-08-16T09:46:00, ,2023-08-16T09:49:00, ,2023-08-16T09:56:00, ,SVI,3,FLA,10,3,N25E00,,SF,,,24,,,,,,11,3403,3020,,2,-,0,792,0
2023-08-16T09:41:00,,2023-08-16T09:49:00,,2023-08-16T10:03:00,,G16,5,XRA,1,0,,1-8A,C1.4,6.9E-04,,,,,,,,1.4E-06,3403,3020,,4,+,0,793,0
2023-08-16T09:41:00,,2023-08-16T09:49:00,,2023-08-16T10:03:00,,G18,5,XRA,1,0,,1-8A,C1.4,6.9E-04,,,,,,,,1.4E-06,3403,3020,,2,-,0,794,0
2023-08-16T07:58:00, ,2023-08-16T08:01:00, ,2023-08-16T08:13:00, ,SVI,3,FLA,10,2,N25E01,,SF,ERU,,15,,,,,,11,3403,3060,,5, ,0,795,0
2023-08-16T07:56:00,,2023-08-16T08:00:00,,2023-08-16T08:10:00,,G16,5,XRA,1,0,,1-8A,C2.1,5.3E-04,,,,,,,,2.1E-06,3405,2980,,2,-,0,796,0
2023-08-16T07:56:00,,2023-08-16T08:00:00,,2023-08-16T08:10:00,,G18,5,XRA,1,0,,1-8A,C2.1,5.3E-04,,,,,,,,2.1E-06,3405,2980,,2,-,0,797,0
2023-08-16T07:41:00, ,2023-08-16T07:45:00, ,2023-08-16T07:51:00, ,SVI,3,FLA,10,1,N09E60,,SF,,,30,,,,,,11,3405,2980,,5,,0,798,0
2023-08-16T07:36:00,,2023-08-16T07:47:00,,2023-08-16T07:56:00,,G16,5,XRA,1,0,,1-8A,C1.8,2.2E-03,,,,,,,,1.9E-06,3405,2980,,4,+,0,799,0
2023-08-16T07:36:00,,2023-08-16T07:47:00,,2023-08-16T07:56:00,,G18,5,XRA,1,0,,1-8A,C1.8,4.4E-04,,,,,,,,1.8E-06,3405,2980,,2,-,0,800,0
2023-08-16T07:30:12, ,, ,2023-08-16T09:04:12, ,LEA,C,RSP,55,1,,025-180,VI/1,,,,,,,,,,,3010,,5,,0,801,0
2023-08-16T05:19:24, ,, ,2023-08-16T10:20:48, ,SVI,C,RSP,55,1,,025-180,VI/1,,,,,,,,,,,3000,,5,,0,802,0
2023-08-16T04:46:24, ,2023-08-16T04:46:24, ,2023-08-16T04:46:30, ,LEA,G,RNS,41,1,,245,170,,,0,,,,,,,,2990,,5,,0,803,0
2023-08-16T02:53:00,,2023-08-16T03:04:00,,2023-08-16T03:15:00,,G16,5,XRA,1,0,,1-8A,C1.7,1.9E-03,,,,,,,,1.7E-06,3403,2970,,4,+,0,804,0
2023-08-16T02:53:00,,2023-08-16T03:04:00,,2023-08-16T03:15:00,,G18,5,XRA,1,0,,1-8A,C1.7,1.9E-03,,,,,,,,1.7E-06,3403,2970,,2,-,0,805,0
2023-08-16T01:32:00,,2023-08-16T01:43:00,,2023-08-16T01:54:00,,G16,5,XRA,1,0,,1-8A,C2.0,6.2E-04,,,,,,,,2.0E-06,3403,2960,,4,+,0,806,0
2023-08-16T01:32:00,,2023-08-16T01:43:00,,2023-08-16T01:54:00,,G18,5,XRA,1,0,,1-8A,C2.0,6.2E-04,,,,,,,,2.0E-06,3403,2960,,2,-,0,807,0
2023-08-16T01:04:00,,2023-08-16T01:18:00,,2023-08-16T01:30:00,,G16,5,XRA,1,0,,1-8A,C1.9,8.4E-04,,,,,,,,1.9E-06,3403,2950,,4,+,0,808,0
2023-08-16T01:04:00,,2023-08-16T01:18:00,,2023-08-16T01:30:00,,G18,5,XRA,1,0,,1-8A,C1.9,8.4E-04,,,,,,,,1.9E-06,3403,2950,,2,-,0,809,0
2023-08-15T21:48:00, ,2023-08-15T21:51:00, ,2023-08-15T22:01:00, ,HOL,3,FLA,10,2,N10E63,,SF,ERU,,53,,,,,,11,3405,2940,,5,,0,810,0
2023-08-15T21:42:00,,2023-08-15T21:52:00,,2023-08-15T22:11:00,,G16,5,XRA,1,0,,1-8A,C2.3,3.0E-03,,,,,,,,2.3E-06,3405,2940,,4,+,0,811,0
2023-08-15T21:42:00,,2023-08-15T21:52:00,,2023-08-15T22:11:00,,G18,5,XRA,1,0,,1-8A,C2.3,3.1E-03,,,,,,,,2.3E-06,3405,2940,,2,-,0,812,0
2023-08-15T20:57:24, ,, ,2023-08-15T20:58:00, ,SAG,C,RSP,51,4,,025-141,III/1,,,,,,,,,,,2930,,5,,0,813,0
2023-08-15T19:18:00, ,2023-08-15T19:30:00, ,2023-08-15T19:34:00, ,HOL,3,FLA,10,1,N26E09,,SF,ERU,DSD,15,,,,,,11,3403,2920,,5,,0,814,0
2023-08-15T17:49:06, ,, ,2023-08-15T18:07:06, ,SAG,C,RSP,55,3,,025-131,VI/1,,,,,,,,,,,2910,,5,,0,815,0
2023-08-15T15:31:00, ,2023-08-15T15:45:00, ,2023-08-15T15:52:00, ,SVI,3,FLA,10,12,S17E28,,SF,,,23,,,,,,11,3407,3040,,5, ,0,816,0
2023-08-15T15:24:00, ,2023-08-15T15:29:00, ,2023-08-15T15:40:00, ,SVI,3,FLA,10,13,N25E23,,SF,,,22,,,,,,11,3407,2900,,5,,0,817,0
2023-08-15T13:01:12, ,, ,2023-08-15T16:40:30, ,SVI,C,RSP,54,6,,025-180,CTM/1,,,,,,,,,,,2890,,5,,0,818,0
2023-08-15T12:55:54, ,, ,2023-08-15T16:37:54, ,SAG,C,RSP,54,2,,025-180,CTM/1,,,,,,,,,,3397,2880,,5,,0,819,0
2023-08-15T12:51:00, ,2023-08-15T12:51:00, ,2023-08-15T12:57:00, ,SVI,3,FLA,10,11,N19W51,,SF,ERU,,19,,,,,,11,3397,2880,,5,,0,820,0
2023-08-15T12:37:00, ,2023-08-15T12:43:00, ,2023-08-15T12:45:00, ,SVI,3,FLA,10,10,N19W51,,SF,ERU,,19,,,,,,11,3397,2870,,5,,0,821,0
2023-08-15T12:17:00, ,2023-08-15T12:24:00, ,2023-08-15T12:31:00, ,SVI,3,FLA,10,9,N11E70,,SF,,,50,,,,,,11,3405,3050,,5, ,0,822,0
2023-08-15T12:15:12, ,, ,2023-08-15T12:18:54, ,SVI,C,RSP,51,5,,120-180,III/1,,,,,,,,,,3397,2860,,5,,0,823,0
2023-08-15T12:11:00, ,2023-08-15T12:17:00, ,2023-08-15T12:31:00, ,SVI,3,FLA,10,8,N19W51,,SF,ERU,,42,,,,,,11,3397,2860,,5,,0,824,0
2023-08-15T11:29:00, ,2023-08-15T11:32:00, ,2023-08-15T11:39:00, ,SVI,3,FLA,10,7,N10E72,,SF,,,29,,,,,,11,3405,2850,,5,,0,825,0
2023-08-15T11:25:00,,2023-08-15T11:33:00,,2023-08-15T11:41:00,,G16,5,XRA,1,0,,1-8A,C2.9,2.1E-03,,,,,,,,2.9E-06,3405,2850,,5,,0,826,0
2023-08-15T11:14:00, ,2023-08-15T11:15:00, ,2023-08-15T11:18:00, ,SVI,3,FLA,10,6,N11E70,,SF,,,24,,,,,,11,3405,2830,,5,,0,827,0
2023-08-15T11:10:00,,2023-08-15T11:16:00,,2023-08-15T11:22:00,,G16,5,XRA,1,0,,1-8A,C1.3,8.2E-04,,,,,,,,1.4E-06,3405,2830,,5,,0,828,0
2023-08-15T10:32:18, ,, ,2023-08-15T10:57:36, ,SVI,C,RSP,55,4,,025-180,VI/2,,,,,,,,,,,2820,,5,,0,829,0
2023-08-15T10:31:36, ,, ,2023-08-15T11:03:54, ,SAG,C,RSP,55,1,,025-180,VI/1,,,,,,,,,,,2840,,5,,0,830,0
2023-08-15T10:00:00, ,2023-08-15T10:00:00, ,2023-08-15T10:11:00, ,SVI,3,FLA,10,5,N25E26,,SF,,,11,,,,,,11,,2810,,5,,0,831,0
2023-08-15T09:46:42, ,, ,2023-08-15T09:47:48, ,SVI,C,RSP,51,3,,144-180,III/1,,,,,,,,,,,2800,,5,,0,832,0
2023-08-15T09:40:00, ,2023-08-15T09:42:00, ,2023-08-15T09:48:00, ,SVI,3,FLA,10,4,N24E27,,SF,,,18,,,,,,11,,2800,,5,,0,833,0
2023-08-15T07:02:00, ,2023-08-15T07:06:00, ,2023-08-15T07:09:00, ,SVI,3,FLA,10,3,N12W80,,SF,,,13,,,,,,11,3395,2790,,4,+,0,834,0
2023-08-15T06:52:00, ,2023-08-15T06:53:00, ,2023-08-15T06:57:00, ,SVI,3,FLA,10,2,N12W80,,SF,ERU,,16,,,,,,11,3395,2790,,2,-,0,835,0
2023-08-15T06:50:00, ,2023-08-15T06:50:00, ,2023-08-15T06:58:00, ,SVI,3,FLA,10,1,N23E29,,SF,ERU,,18,,,,,,11,3395,2790,,2,-,0,836,0
2023-08-15T06:41:00,,2023-08-15T06:57:00,,2023-08-15T07:11:00,,G16,5,XRA,1,0,,1-8A,C4.1,4.7E-03,,,,,,,,4.1E-06,3395,2790,,5,,0,837,0
2023-08-15T05:17:00, ,2023-08-15T05:17:00, ,2023-08-15T05:20:00, ,LEA,3,FLA,10,3,N12W69,,SF,,,11,,,,,,11,3395,2780,,5,,0,838,0
2023-08-15T05:14:42, ,2023-08-15T05:14:48, ,2023-08-15T05:14:48, ,LEA,G,RBR,32,2,,410,250,,8.3E+02,200,,,,,,,,2770,,5,,0,839,0
2023-08-15T05:13:54, ,, ,2023-08-15T05:14:12, ,LEA,C,RSP,51,4,,075-180,III/1,,,,,,,,,,,2760,,5,,0,840,0
2023-08-15T04:58:06, ,, ,2023-08-15T06:11:54, ,SVI,C,RSP,55,2,,040-180,VI/1,,,,,,,,,,,2750,,5,,0,841,0
2023-08-15T04:58:06, ,, ,2023-08-15T04:58:48, ,LEA,C,RSP,51,3,,049-150,III/1,,,,,,,,,,,2750,,5,,0,842,0
2023-08-15T04:35:00, ,, ,2023-08-15T04:35:36, ,LEA,C,RSP,51,2,,075-180,III/1,,,,,,,,,,,2740,,4,+,0,843,0
2023-08-15T04:35:00, ,, ,2023-08-15T04:35:24, ,SVI,C,RSP,51,1,,075-180,III/1,,,,,,,,,,,2740,,2,-,0,844,0
2023-08-15T04:34:48, ,2023-08-15T04:34:48, ,2023-08-15T04:34:48, ,LEA,G,RBR,31,1,,245,200,,7.3E+02,180,,,,,,,,2730,,5,,0,845,0
2023-08-15T03:39:30, ,, ,2023-08-15T03:39:48, ,LEA,U,RSP,51,1,,048-162,III/1,,,,,,,,,,,2720,,5,,0,846,0
2023-08-15T03:24:00,,2023-08-15T03:31:00,,2023-08-15T03:37:00,,G16,5,XRA,1,0,,1-8A,C2.0,1.5E-03,,,,,,,,2.0E-06,,2710,,5,,0,847,0
2023-08-15T03:05:00,,2023-08-15T03:10:00,,2023-08-15T03:20:00,,G16,5,XRA,1,0,,1-8A,C2.3,6.8E-04,,,,,,,,2.3E-06,,2700,,5,,0,848,0
2023-08-15T02:17:00, ,2023-08-15T02:17:00, ,2023-08-15T02:22:00, ,LEA,3,FLA,10,2,N24E17,,SF,,,11,,,,,,11,3403,2690,,5,,0,849,0
2023-08-15T01:33:00, ,2023-08-15T01:36:00, ,2023-08-15T01:59:00, ,LEA,3,FLA,10,1,N21E32,,SF,,,33,,,,,,11,,2680,,5,,0,850,0
2023-08-15T01:31:00,,2023-08-15T01:37:00,,2023-08-15T01:44:00,,G18,5,XRA,1,0,,1-8A,C2.1,1.4E-03,,,,,,,,2.1E-06,,2680,,2,-,0,851,0
2023-08-15T01:27:00,,2023-08-15T01:37:00,,2023-08-15T01:45:00,,G16,5,XRA,1,0,,1-8A,C2.1,5.5E-04,,,,,,,,2.1E-06,,2680,,4,+,0,852,0
2023-08-14T20:48:00, ,2023-08-14T20:50:00, ,2023-08-14T20:59:00, ,HOL,3,FLA,10,1,N13E81,,SF,,,25,,,,,,11,3405,2670,,5,,0,853,0
2023-08-14T20:45:54, ,, ,2023-08-14T21:07:42, ,SAG,C,RSP,55,5,,025-085,VI/1,,,,,,,,,,3405,2670,,5,,0,854,0
2023-08-14T20:30:00,,2023-08-14T21:10:00,,2023-08-14T21:38:00,,G16,5,XRA,1,0,,1-8A,C8.9,2.4E-02,,,,,,,,8.9E-06,3405,2670,,5,,0,855,0
2023-08-14T17:43:00,,2023-08-14T17:50:00,,2023-08-14T17:57:00,,G16,5,XRA,1,0,,1-8A,C1.5,9.2E-04,,,,,,,,1.5E-06,3395,2660,,4,+,0,856,0
2023-08-14T17:43:00,,2023-08-14T17:50:00,,2023-08-14T17:57:00,,G18,5,XRA,1,0,,1-8A,C1.5,2.1E-03,,,,,,,,1.5E-06,3395,2660,,2,-,0,857,0
2023-08-14T15:56:00, ,, ,2023-08-14T16:31:42, ,SVI,C,RSP,55,5,,025-057,VI/1,,,,,,,,,,,2650,,4,+,0,858,0
2023-08-14T15:55:00, ,, ,2023-08-14T16:28:30, ,SAG,C,RSP,55,4,,025-053,VI/1,,,,,,,,,,,2650,,2,-,0,859,0
2023-08-14T14:23:30, ,, ,2023-08-14T17:39:00, ,SVI,C,RSP,54,4,,051-180,CTM/1,,,,,,,,,,,2640,,4,+,0,860,0
2023-08-14T14:18:36, ,, ,2023-08-14T17:16:00, ,SAG,C,RSP,54,3,,061-168,CTM/1,,,,,,,,,,,2640,,2,-,0,861,0
2023-08-14T14:06:54, ,, ,2023-08-14T15:08:18, ,SAG,C,RSP,55,2,,025-064,VI/1,,,,,,,,,,,2640,,2,-,0,862,0
2023-08-14T14:06:42, ,, ,2023-08-14T15:08:30, ,SVI,C,RSP,55,3,,025-082,VI/1,,,,,,,,,,,2640,,4,+,0,863,0
2023-08-14T11:47:00, ,2023-08-14T11:52:00, ,2023-08-14T12:01:00, ,SVI,3,FLA,10,2,N14W64,,SF,,,21,,,,,,11,,2630,,5,,0,864,0
2023-08-14T10:50:30, ,, ,2023-08-14T13:12:42, ,SAG,C,RSP,55,1,,025-048,VI/1,,,,,,,,,,,2620,,4,+,0,865,0
2023-08-14T10:33:30, ,, ,2023-08-14T13:13:42, ,SVI,U,RSP,55,2,,025-039,VI/2,,,,,,,,,,,2620,,2,-,0,866,0
2023-08-14T09:33:54, ,, ,2023-08-14T09:34:12, ,LEA,C,RSP,51,3,,056-180,III/1,,,,,,,,,,,2610,,5,,0,867,0
2023-08-14T08:23:00, ,2023-08-14T08:25:00, ,2023-08-14T08:29:00, ,SVI,3,FLA,10,1,N18W80,,SF,DSD,,20,,,,,,11,3396,2600,,5,,0,868,0
2023-08-14T06:32:18, ,, ,2023-08-14T06:34:00, ,SVI,U,RSP,51,1,,025-084,III/1,,,,,,,,,,,2590,,5,,0,869,0
2023-08-14T05:59:42, ,2023-08-14T05:59:42, ,2023-08-14T05:59:48, ,LEA,G,RBR,31,2,,245,100,,1.0E+02,100,,,,,,,,2580,,5,,0,870,0
2023-08-14T02:34:00,,2023-08-14T02:42:00,,2023-08-14T02:50:00,,G16,5,XRA,1,0,,1-8A,C1.8,1.6E-03,,,,,,,,1.8E-06,,2570,,4,+,0,871,0
2023-08-14T02:34:00,,2023-08-14T02:42:00,,2023-08-14T02:50:00,,G18,5,XRA,1,0,,1-8A,C1.8,1.6E-03,,,,,,,,1.8E-06,,2570,,2,-,0,872,0
2023-08-14T01:35:48, ,, ,2023-08-14T03:36:36, ,LEA,C,RSP,54,2,,112-180,CTM/1,,,,,,,,,,,2570,,5,,0,873,0
2023-08-14T01:17:18, ,2023-08-14T01:17:18, ,2023-08-14T01:17:18, ,PAL,G,RBR,31,2,,245,200,,6.7E+02,170,,,,,,,,2560,,2,-,0,874,0
2023-08-14T01:16:42, ,2023-08-14T01:17:18, ,2023-08-14T01:17:18, ,LEA,G,RBR,31,1,,245,150,,5.0E+02,120,,,,,,,,2560,,4,+,0,875,0
2023-08-14T01:16:30, ,, ,2023-08-14T01:18:00, ,LEA,C,RSP,51,1,,025-180,III/2,,,,,,,,,,,2560,,5,,0,876,0
2023-08-14T00:36:12, ,2023-08-14T00:36:12, ,2023-08-14T00:36:12, ,PAL,G,RBR,31,1,,245,100,,1.0E+02,100,,,,,,,,2550,,5,,0,877,0
2023-08-13T17:07:42, ,2023-08-13T18:18:54, ,2023-08-13T19:45:06, ,PAL,G,RNS,41,2,,245,180,,,0,,,,,,,,2540,,5,,0,878,0
2023-08-13T14:34:12, ,, ,2023-08-13T14:35:06, ,SVI,U,RSP,51,8,,025-057,III/1,,,,,,,,,,,2520,,5,,0,879,0
2023-08-13T11:51:54, ,, ,2023-08-13T15:25:12, ,SVI,C,RSP,54,7,,120-180,CTM/1,,,,,,,,,,,2510,,5,,0,880,0
2023-08-13T11:51:30, ,, ,2023-08-13T18:28:18, ,SAG,C,RSP,54,2,,113-180,CTM/1,,,,,,,,,,,2530,,5,,0,881,0
2023-08-13T10:36:12, ,, ,2023-08-13T10:39:06, ,SAG,C,RSP,51,1,,025-151,III/1,,,,,,,,,,,2500,,5,,0,882,0
2023-08-13T10:35:00,,2023-08-13T10:41:00,,2023-08-13T10:47:00,,G16,5,XRA,1,0,,1-8A,C1.2,8.9E-04,,,,,,,,1.3E-06,3403,2500,,5,,0,883,0
