time_tag,active,source,cadence,x_gci,y_gci,z_gci,vx_gci,vy_gci,vz_gci,x_gse,y_gse,z_gse,vx_gse,vy_gse,vz_gse,x_gsm,y_gsm,z_gsm,vx_gsm,vy_gsm,vz_gsm,record_Id,record_Id_0
2023-08-01T14:00:00,true,DSCOVR,3600,-889206,1081382,292009,-0.291,-0.227,-0.066,1420907,-8479,-162163,0.001,0.373,0.03,1420907,-69818,-146609,0.001,0.356,-0.115,366,0
2023-08-01T13:00:00,true,DSCOVR,3600,-888160,1082199,292247,-0.291,-0.227,-0.066,1420909,-8834,-162270,0.001,0.373,0.03,1420909,-73945,-144712,0.001,0.353,-0.125,367,0
2023-08-01T13:00:00,false,ACE,3600,-1107891,1069080,336526,,,,1562610,165828,-114804,,,,,,,,,,368,0
2023-08-01T12:00:00,true,DSCOVR,3600,-887114,1083015,292485,-0.291,-0.227,-0.066,1420912,-9190,-162376,0.001,0.373,0.029,1420912,-76437,-143553,0.001,0.351,-0.13,369,0
2023-08-01T12:00:00,false,ACE,3600,-1107322,1069488,336876,,,,1562610,165828,-114804,,,,,,,,,,370,0
2023-08-01T11:00:00,true,DSCOVR,3600,-886067,1083830,292723,-0.291,-0.226,-0.066,1420915,-9546,-162481,0.001,0.373,0.029,1420915,-77260,-143255,0.001,0.351,-0.131,371,0
2023-08-01T11:00:00,false,ACE,3600,-1106752,1069895,337227,,,,1562610,165828,-114804,,,,,,,,,,372,0
2023-08-01T10:00:00,true,DSCOVR,3600,-885020,1084645,292962,-0.291,-0.226,-0.066,1420919,-9902,-162586,0.001,0.373,0.029,1420919,-76462,-143826,0.001,0.352,-0.128,373,0
2023-08-01T10:00:00,false,ACE,3600,-1106182,1070303,337577,,,,1562610,165828,-114804,,,,,,,,,,374,0
2023-08-01T09:00:00,true,DSCOVR,3600,-883972,1085460,293201,-0.291,-0.226,-0.066,1420923,-10257,-162691,0.001,0.373,0.029,1420923,-74150,-145174,0.001,0.354,-0.122,375,0
2023-08-01T09:00:00,false,ACE,3600,-1105612,1070711,337928,,,,1562610,165828,-114804,,,,,,,,,,376,0
2023-08-01T08:00:00,true,DSCOVR,3600,-882924,1086274,293440,-0.291,-0.226,-0.066,1420928,-10613,-162796,0.001,0.373,0.029,1420928,-70489,-147127,0.001,0.357,-0.112,377,0
2023-08-01T08:00:00,false,ACE,3600,-1105042,1071119,338279,,,,1562610,165828,-114804,,,,,,,,,,378,0
2023-08-01T07:00:00,true,DSCOVR,3600,-881875,1087087,293679,-0.291,-0.226,-0.066,1420934,-10969,-162900,0,0.373,0.029,1420934,-65699,-149466,0,0.361,-0.1,379,0
2023-08-01T07:00:00,false,ACE,3600,-1104471,1071527,338631,,,,1562610,165828,-114804,,,,,,,,,,380,0
2023-08-01T06:00:00,true,DSCOVR,3600,-880826,1087900,293918,-0.291,-0.226,-0.067,1420940,-11325,-163003,0,0.373,0.029,1420940,-60068,-151955,0,0.365,-0.086,381,0
2023-08-01T06:00:00,false,ACE,3600,-1103900,1071935,338983,,,,1562610,172206,-114804,,,,,,,,,,382,0
2023-08-01T05:00:00,true,DSCOVR,3600,-879777,1088712,294158,-0.292,-0.226,-0.067,1420947,-11681,-163106,0,0.373,0.029,1420947,-53942,-154371,0,0.368,-0.07,383,0
2023-08-01T05:00:00,false,ACE,3600,-1103329,1072343,339335,,,,1562610,172206,-114804,,,,,,,,,,384,0
2023-08-01T04:00:00,false,ACE,3600,-1102758,1072752,339687,,,,1562610,172206,-114804,,,,,,,,,,385,0
2023-08-01T04:00:00,true,DSCOVR,3600,-878727,1089523,294398,-0.292,-0.225,-0.067,1420954,-12038,-163209,0,0.373,0.028,1420954,-47723,-156540,0,0.371,-0.055,386,0
2023-08-01T03:00:00,true,DSCOVR,3600,-877676,1090334,294638,-0.292,-0.225,-0.067,1420962,-12394,-163312,0,0.374,0.028,1420962,-41827,-158350,0,0.372,-0.04,387,0
2023-08-01T03:00:00,false,ACE,3600,-1102186,1073160,340040,,,,1562610,172206,-114804,,,,,,,,,,388,0
2023-08-01T02:00:00,false,ACE,3600,-1101613,1073568,340393,,,,1562610,172206,-114804,,,,,,,,,,389,0
2023-08-01T02:00:00,true,DSCOVR,3600,-876626,1091145,294878,-0.292,-0.225,-0.067,1420970,-12750,-163413,0,0.374,0.028,1420970,-36668,-159756,0,0.374,-0.027,390,0
2023-08-01T01:00:00,false,ACE,3600,-1101041,1073977,340746,,,,1562610,172206,-114804,,,,,,,,,,391,0
2023-08-01T01:00:00,true,DSCOVR,3600,-875575,1091954,295118,-0.292,-0.225,-0.067,1420979,-13106,-163515,0,0.374,0.028,1420979,-32624,-160762,0,0.374,-0.017,392,0
2023-08-01T00:00:00,false,ACE,3600,-1100467,1074389,341118,,,,1562610,172206,-114804,,,,,,,,,,393,0
2023-08-01T00:00:00,true,DSCOVR,3600,-874523,1092764,295359,-0.292,-0.225,-0.067,1420989,-13463,-163616,0,0.374,0.028,1420989,-30013,-161402,0,0.374,-0.01,394,0
2023-07-31T23:00:00,true,DSCOVR,3600,-873471,1093572,295600,-0.292,-0.225,-0.067,1420999,-13819,-163717,0,0.374,0.028,1420999,-29076,-161706,0,0.375,-0.007,395,0
2023-07-31T23:00:00,false,ACE,3600,-1099894,1074797,341472,,,,1562610,172206,-114804,,,,,,,,,,396,0
2023-07-31T22:00:00,true,DSCOVR,3600,-872418,1094380,295841,-0.292,-0.224,-0.067,1421009,-14176,-163817,0,0.374,0.028,1421009,-29965,-161676,0,0.375,-0.009,397,0
2023-07-31T22:00:00,false,ACE,3600,-1099320,1075206,341826,,,,1562610,172206,-114804,,,,,,,,,,398,0
2023-07-31T21:00:00,true,DSCOVR,3600,-871365,1095188,296082,-0.293,-0.224,-0.067,1421020,-14532,-163917,0,0.374,0.028,1421020,-32724,-161273,0,0.374,-0.014,399,0
2023-07-31T21:00:00,false,ACE,3600,-1098746,1075615,342181,,,,1562610,172206,-114804,,,,,,,,,,400,0
2023-07-31T20:00:00,false,ACE,3600,-1098172,1076024,342536,,,,1562610,172206,-114804,,,,,,,,,,401,0
2023-07-31T20:00:00,true,DSCOVR,3600,-870312,1095995,296323,-0.293,-0.224,-0.067,1421032,-14889,-164016,0,0.374,0.028,1421032,-37255,-160422,0,0.374,-0.024,402,0
2023-07-31T19:00:00,true,DSCOVR,3600,-869258,1096801,296565,-0.293,-0.224,-0.067,1421044,-15246,-164115,-0.001,0.374,0.027,1421044,-43298,-159033,-0.001,0.373,-0.037,403,0
2023-07-31T19:00:00,false,ACE,3600,-1097597,1076434,342891,,,,1562610,172206,-114804,,,,,,,,,,404,0
2023-07-31T18:00:00,true,DSCOVR,3600,-868203,1097607,296807,-0.293,-0.224,-0.067,1421057,-15603,-164214,-0.001,0.374,0.027,1421057,-50420,-157059,-0.001,0.371,-0.053,405,0
2023-07-31T18:00:00,false,ACE,3600,-1097022,1076843,343246,,,,1562610,172206,-114804,,,,,,,,,,406,0
2023-07-31T17:00:00,false,ACE,3600,-1096447,1077252,343602,,,,1562610,172206,-114804,,,,,,,,,,407,0
2023-07-31T17:00:00,true,DSCOVR,3600,-867148,1098412,297049,-0.293,-0.224,-0.067,1421070,-15960,-164312,-0.001,0.374,0.027,1421070,-58050,-154542,-0.001,0.368,-0.071,408,0
2023-07-31T16:00:00,false,ACE,3600,-1095871,1077662,343958,,,,1562610,172206,-114804,,,,,,,,,,409,0
2023-07-31T16:00:00,true,DSCOVR,3600,-866093,1099217,297291,-0.293,-0.223,-0.067,1421084,-16317,-164410,-0.001,0.374,0.027,1421084,-65551,-151657,-0.001,0.364,-0.088,410,0
2023-07-31T15:00:00,false,ACE,3600,-1095295,1078071,344315,,,,1562610,172206,-114804,,,,,,,,,,411,0
2023-07-31T15:00:00,true,DSCOVR,3600,-865037,1100021,297534,-0.293,-0.223,-0.067,1421099,-16674,-164507,-0.001,0.374,0.027,1421099,-72332,-148690,-0.001,0.36,-0.103,412,0
2023-07-31T14:00:00,true,DSCOVR,3600,-863981,1100824,297776,-0.294,-0.223,-0.068,1421114,-17032,-164604,-0.001,0.374,0.027,1421114,-77927,-145986,-0.001,0.357,-0.116,413,0
2023-07-31T14:00:00,false,ACE,3600,-1094718,1078481,344672,,,,1562610,172206,-114804,,,,,,,,,,414,0
2023-07-31T13:00:00,false,ACE,3600,-1094141,1078891,345029,,,,1562610,172206,-114804,,,,,,,,,,415,0
2023-07-31T13:00:00,true,DSCOVR,3600,-862923,1101628,298020,-0.294,-0.223,-0.068,1421129,-17390,-164700,-0.001,0.374,0.027,1421129,-82035,-143871,-0.001,0.353,-0.126,416,0
2023-07-31T12:00:00,false,ACE,3600,-1093564,1079301,345386,,,,1562610,172206,-114804,,,,,,,,,,417,0
2023-07-31T12:00:00,true,DSCOVR,3600,-861865,1102431,298263,-0.294,-0.223,-0.068,1421145,-17749,-164797,-0.001,0.374,0.027,1421145,-84510,-142586,-0.001,0.352,-0.131,418,0
2023-07-31T11:00:00,false,ACE,3600,-1092986,1079711,345744,,,,1562610,172206,-114804,,,,,,,,,,419,0
2023-07-31T11:00:00,true,DSCOVR,3600,-860811,1103232,298498,-0.294,-0.223,-0.068,1421161,-18101,-164899,-0.001,0.374,0.027,1421161,-85320,-142267,-0.001,0.351,-0.132,420,0
2023-07-31T10:00:00,false,ACE,3600,-1092407,1080121,346102,,,,1562610,178584,-114804,,,,,,,,,,421,0
2023-07-31T10:00:00,true,DSCOVR,3600,-859752,1104034,298742,-0.294,-0.223,-0.068,1421178,-18460,-164994,-0.001,0.374,0.026,1421178,-84520,-142900,-0.001,0.352,-0.129,422,0
2023-07-31T09:00:00,false,ACE,3600,-1091829,1080532,346461,,,,1562610,178584,-114804,,,,,,,,,,423,0
2023-07-31T09:00:00,true,DSCOVR,3600,-858692,1104835,298986,-0.294,-0.223,-0.068,1421196,-18819,-165089,-0.001,0.374,0.026,1421196,-82215,-144393,-0.001,0.354,-0.123,424,0
2023-07-31T08:00:00,true,DSCOVR,3600,-857632,1105636,299230,-0.295,-0.222,-0.068,1421214,-19178,-165184,-0.001,0.374,0.026,1421214,-78563,-146565,-0.001,0.358,-0.113,425,0
2023-07-31T08:00:00,false,ACE,3600,-1091250,1080942,346819,,,,1562610,178584,-114804,,,,,,,,,,426,0
2023-07-31T07:00:00,false,ACE,3600,-1090670,1081353,347178,,,,1562610,178584,-108426,,,,,,,,,,427,0
2023-07-31T07:00:00,true,DSCOVR,3600,-856571,1106436,299475,-0.295,-0.222,-0.068,1421233,-19537,-165278,-0.001,0.374,0.026,1421233,-73781,-149180,-0.001,0.361,-0.101,428,0
2023-07-31T06:00:00,false,ACE,3600,-1090090,1081764,347538,,,,1562610,178584,-108426,,,,,,,,,,429,0
2023-07-31T06:00:00,true,DSCOVR,3600,-855510,1107235,299719,-0.295,-0.222,-0.068,1421252,-19897,-165371,-0.002,0.374,0.026,1421252,-68149,-151984,-0.002,0.365,-0.087,430,0
2023-07-31T05:00:00,true,DSCOVR,3600,-854448,1108034,299964,-0.295,-0.222,-0.068,1421271,-20257,-165464,-0.002,0.374,0.026,1421271,-62011,-154736,-0.002,0.369,-0.071,431,0
2023-07-31T05:00:00,false,ACE,3600,-1089510,1082174,347897,,,,1562610,178584,-108426,,,,,,,,,,432,0
2023-07-31T04:00:00,false,ACE,3600,-1088929,1082585,348258,,,,1562610,178584,-108426,,,,,,,,,,433,0
2023-07-31T04:00:00,true,DSCOVR,3600,-853386,1108833,300209,-0.295,-0.222,-0.068,1421292,-20616,-165557,-0.002,0.375,0.026,1421292,-55763,-157241,-0.002,0.371,-0.056,434,0
2023-07-31T03:00:00,false,ACE,3600,-1088348,1082996,348618,,,,1562610,178584,-108426,,,,,,,,,,435,0
2023-07-31T03:00:00,true,DSCOVR,3600,-852323,1109631,300454,-0.295,-0.222,-0.068,1421313,-20976,-165649,-0.002,0.375,0.026,1421313,-49829,-159364,-0.002,0.373,-0.041,436,0
2023-07-31T02:00:00,false,ACE,3600,-1087766,1083408,348979,,,,1562610,178584,-108426,,,,,,,,,,437,0
2023-07-31T02:00:00,true,DSCOVR,3600,-851260,1110428,300700,-0.295,-0.221,-0.068,1421334,-21336,-165741,-0.002,0.375,0.025,1421334,-44627,-161040,-0.002,0.374,-0.028,438,0
2023-07-31T01:00:00,false,ACE,3600,-1087184,1083819,349340,,,,1562610,178584,-108426,,,,,,,,,,439,0
2023-07-31T01:00:00,true,DSCOVR,3600,-850196,1111225,300946,-0.296,-0.221,-0.068,1421356,-21696,-165833,-0.002,0.375,0.025,1421356,-40540,-162258,-0.002,0.375,-0.018,440,0
2023-07-31T00:00:00,false,ACE,3600,-1086601,1084231,349701,,,,1562610,178584,-108426,,,,,,,,,,441,0
2023-07-31T00:00:00,true,DSCOVR,3600,-849131,1112021,301192,-0.296,-0.221,-0.068,1421378,-22057,-165924,-0.002,0.375,0.025,1421378,-37895,-163037,-0.002,0.375,-0.011,442,0
2023-07-30T23:00:00,false,ACE,3600,-1086018,1084642,350063,,,,1562610,178584,-108426,,,,,,,,,,443,0
2023-07-30T23:00:00,true,DSCOVR,3600,-848066,1112817,301438,-0.296,-0.221,-0.068,1421401,-22417,-166014,-0.002,0.375,0.025,1421401,-36942,-163397,-0.002,0.375,-0.008,444,0
2023-07-30T22:00:00,true,DSCOVR,3600,-847001,1113612,301684,-0.296,-0.221,-0.068,1421424,-22778,-166105,-0.002,0.375,0.025,1421424,-37837,-163334,-0.002,0.375,-0.009,445,0
2023-07-30T22:00:00,false,ACE,3600,-1085434,1085054,350425,,,,1562610,178584,-108426,,,,,,,,,,446,0
2023-07-30T21:00:00,true,DSCOVR,3600,-845935,1114407,301931,-0.296,-0.221,-0.069,1421448,-23139,-166194,-0.002,0.375,0.025,1421448,-40622,-162806,-0.002,0.375,-0.015,447,0
2023-07-30T21:00:00,false,ACE,3600,-1084850,1085466,350787,,,,1562610,178584,-108426,,,,,,,,,,448,0
2023-07-30T20:00:00,true,DSCOVR,3600,-844868,1115201,302177,-0.296,-0.22,-0.069,1421473,-23500,-166284,-0.002,0.375,0.025,1421473,-45197,-161740,-0.002,0.375,-0.025,449,0
2023-07-30T20:00:00,false,ACE,3600,-1084265,1085878,351150,,,,1562610,178584,-108426,,,,,,,,,,450,0
2023-07-30T19:00:00,true,DSCOVR,3600,-843801,1115994,302424,-0.297,-0.22,-0.069,1421497,-23861,-166373,-0.002,0.375,0.025,1421497,-51293,-160057,-0.002,0.374,-0.038,451,0
2023-07-30T19:00:00,false,ACE,3600,-1083680,1086290,351513,,,,1562610,178584,-108426,,,,,,,,,,452,0
2023-07-30T18:00:00,true,DSCOVR,3600,-842733,1116787,302672,-0.297,-0.22,-0.069,1421523,-24222,-166461,-0.002,0.375,0.025,1421523,-58468,-157726,-0.002,0.372,-0.054,453,0
2023-07-30T18:00:00,false,ACE,3600,-1083094,1086702,351876,,,,1562610,178584,-108426,,,,,,,,,,454,0
2023-07-30T17:00:00,false,ACE,3600,-1082508,1087115,352239,,,,1562610,178584,-108426,,,,,,,,,,455,0
2023-07-30T17:00:00,true,DSCOVR,3600,-841665,1117579,302919,-0.297,-0.22,-0.069,1421549,-24584,-166549,-0.003,0.375,0.024,1421549,-66138,-154819,-0.003,0.369,-0.072,456,0
2023-07-30T16:00:00,false,ACE,3600,-1081921,1087528,352603,,,,1562610,178584,-108426,,,,,,,,,,457,0
2023-07-30T16:00:00,true,DSCOVR,3600,-840596,1118371,303167,-0.297,-0.22,-0.069,1421575,-24945,-166637,-0.003,0.375,0.024,1421575,-73660,-151540,-0.003,0.365,-0.089,458,0
2023-07-30T15:00:00,false,ACE,3600,-1081334,1087940,352968,,,,1562610,178584,-108426,,,,,,,,,,459,0
2023-07-30T15:00:00,true,DSCOVR,3600,-839527,1119162,303414,-0.297,-0.22,-0.069,1421602,-25307,-166724,-0.003,0.375,0.024,1421602,-80441,-148211,-0.003,0.361,-0.105,460,0
2023-07-30T14:00:00,false,ACE,3600,-1080746,1088353,353332,,,,1562610,178584,-108426,,,,,,,,,,461,0
2023-07-30T14:00:00,true,DSCOVR,3600,-838457,1119953,303662,-0.297,-0.22,-0.069,1421629,-25669,-166811,-0.003,0.375,0.024,1421629,-86021,-145207,-0.003,0.357,-0.118,462,0
2023-07-30T13:00:00,false,ACE,3600,-1080158,1088766,353697,,,,1562610,184962,-108426,,,,,,,,,,463,0
2023-07-30T13:00:00,true,DSCOVR,3600,-837386,1120743,303911,-0.297,-0.219,-0.069,1421657,-26032,-166898,-0.003,0.375,0.024,1421657,-90109,-142874,-0.003,0.354,-0.127,464,0
2023-07-30T12:00:00,false,ACE,3600,-1079569,1089179,354062,,,,1562610,184962,-108426,,,,,,,,,,465,0
2023-07-30T12:00:00,true,DSCOVR,3600,-836315,1121532,304159,-0.298,-0.219,-0.069,1421686,-26394,-166984,-0.003,0.375,0.024,1421686,-92565,-141463,-0.003,0.352,-0.132,466,0
2023-07-30T11:00:00,false,ACE,3600,-1078980,1089592,354428,,,,1562610,184962,-108426,,,,,,,,,,467,0
2023-07-30T11:00:00,true,DSCOVR,3600,-835243,1122321,304408,-0.298,-0.219,-0.069,1421714,-26756,-167069,-0.003,0.375,0.024,1421714,-93368,-141104,-0.003,0.352,-0.133,468,0
2023-07-30T10:00:00,false,ACE,3600,-1078390,1090006,354794,,,,1556232,184962,-108426,,,,,,,,,,469,0
2023-07-30T10:00:00,true,DSCOVR,3600,-834170,1123109,304657,-0.298,-0.219,-0.069,1421744,-27119,-167154,-0.003,0.375,0.024,1421744,-92570,-141798,-0.003,0.353,-0.131,470,0
2023-07-30T09:00:00,false,ACE,3600,-1077800,1090419,355160,,,,1556232,184962,-108426,,,,,,,,,,471,0
2023-07-30T09:00:00,true,DSCOVR,3600,-833097,1123897,304906,-0.298,-0.219,-0.069,1421774,-27482,-167239,-0.003,0.375,0.023,1421774,-90276,-143438,-0.003,0.355,-0.124,472,0
2023-07-30T08:00:00,true,DSCOVR,3600,-832024,1124684,305155,-0.298,-0.219,-0.069,1421804,-27845,-167323,-0.003,0.376,0.023,1421804,-86640,-145829,-0.003,0.358,-0.114,473,0
2023-07-30T08:00:00,false,ACE,3600,-1077208,1090833,355526,,,,1556232,184962,-108426,,,,,,,,,,474,0
2023-07-30T07:00:00,false,ACE,3600,-1076617,1091247,355893,,,,1556232,184962,-108426,,,,,,,,,,475,0
2023-07-30T07:00:00,true,DSCOVR,3600,-830950,1125471,305405,-0.298,-0.218,-0.069,1421835,-28209,-167407,-0.003,0.376,0.023,1421835,-81872,-148721,-0.003,0.362,-0.102,476,0
2023-07-30T06:00:00,false,ACE,3600,-1076025,1091661,356260,,,,1556232,184962,-108426,,,,,,,,,,477,0
2023-07-30T06:00:00,true,DSCOVR,3600,-829875,1126257,305654,-0.299,-0.218,-0.069,1421866,-28572,-167491,-0.003,0.376,0.023,1421866,-76246,-151842,-0.003,0.366,-0.088,478,0
2023-07-30T05:00:00,true,DSCOVR,3600,-828799,1127042,305904,-0.299,-0.218,-0.069,1421898,-28936,-167574,-0.003,0.376,0.023,1421898,-70103,-154932,-0.003,0.369,-0.072,479,0
2023-07-30T05:00:00,false,ACE,3600,-1075432,1092075,356627,,,,1556232,184962,-108426,,,,,,,,,,480,0
2023-07-30T04:00:00,false,ACE,3600,-1074839,1092489,356995,,,,1556232,184962,-108426,,,,,,,,,,481,0
2023-07-30T04:00:00,true,DSCOVR,3600,-827723,1127827,306154,-0.299,-0.218,-0.07,1421930,-29300,-167657,-0.003,0.376,0.023,1421930,-63836,-157772,-0.003,0.372,-0.056,482,0
2023-07-30T03:00:00,true,DSCOVR,3600,-826647,1128612,306405,-0.299,-0.218,-0.07,1421963,-29664,-167739,-0.003,0.376,0.023,1421963,-57871,-160210,-0.003,0.374,-0.042,483,0
2023-07-30T03:00:00,false,ACE,3600,-1074245,1092903,357363,,,,1556232,184962,-108426,,,,,,,,,,484,0
2023-07-30T02:00:00,true,DSCOVR,3600,-825570,1129395,306655,-0.299,-0.218,-0.07,1421996,-30028,-167821,-0.003,0.376,0.023,1421996,-52631,-162159,-0.003,0.375,-0.029,485,0
2023-07-30T02:00:00,false,ACE,3600,-1073650,1093318,357731,,,,1556232,184962,-108426,,,,,,,,,,486,0
2023-07-30T01:00:00,false,ACE,3600,-1073055,1093732,358100,,,,1556232,184962,-108426,,,,,,,,,,487,0
2023-07-30T01:00:00,true,DSCOVR,3600,-824492,1130179,306906,-0.3,-0.217,-0.07,1422029,-30393,-167902,-0.004,0.376,0.023,1422029,-48508,-163590,-0.004,0.376,-0.019,488,0
2023-07-30T00:00:00,false,ACE,3600,-1072459,1094147,358469,,,,1556232,184962,-108426,,,,,,,,,,489,0
2023-07-30T00:00:00,true,DSCOVR,3600,-823413,1130961,307157,-0.3,-0.217,-0.07,1422063,-30758,-167983,-0.004,0.376,0.022,1422063,-45833,-164511,-0.004,0.376,-0.012,490,0
2023-07-29T23:00:00,false,ACE,3600,-1071863,1094562,358838,,,,1556232,184962,-108426,,,,,,,,,,491,0
2023-07-29T23:00:00,true,DSCOVR,3600,-822334,1131743,307408,-0.3,-0.217,-0.07,1422098,-31123,-168064,-0.004,0.376,0.022,1422098,-44864,-164928,-0.004,0.377,-0.009,492,0
2023-07-29T22:00:00,true,DSCOVR,3600,-821254,1132525,307659,-0.3,-0.217,-0.07,1422133,-31488,-168144,-0.004,0.376,0.022,1422133,-45763,-164832,-0.004,0.377,-0.01,493,0
2023-07-29T22:00:00,false,ACE,3600,-1071266,1094977,359208,,,,1556232,184962,-108426,,,,,,,,,,494,0
2023-07-29T21:00:00,true,DSCOVR,3600,-820174,1133305,307911,-0.3,-0.217,-0.07,1422168,-31854,-168224,-0.004,0.376,0.022,1422168,-48572,-164179,-0.004,0.377,-0.016,495,0
2023-07-29T21:00:00,false,ACE,3600,-1070668,1095392,359578,,,,1556232,184962,-108426,,,,,,,,,,496,0
2023-07-29T20:00:00,false,ACE,3600,-1070070,1095807,359948,,,,1556232,184962,-108426,,,,,,,,,,497,0
2023-07-29T20:00:00,true,DSCOVR,3600,-819093,1134086,308163,-0.3,-0.217,-0.07,1422204,-32219,-168303,-0.004,0.376,0.022,1422204,-53188,-162896,-0.004,0.376,-0.026,498,0
2023-07-29T19:00:00,false,ACE,3600,-1069471,1096223,360318,,,,1556232,184962,-108426,,,,,,,,,,499,0
2023-07-29T19:00:00,true,DSCOVR,3600,-818011,1134865,308415,-0.301,-0.216,-0.07,1422240,-32585,-168382,-0.004,0.376,0.022,1422240,-59333,-160916,-0.004,0.375,-0.039,500,0
2023-07-29T18:00:00,true,DSCOVR,3600,-816929,1135644,308667,-0.301,-0.216,-0.07,1422277,-32951,-168460,-0.004,0.376,0.022,1422277,-66554,-158225,-0.004,0.373,-0.055,501,0
2023-07-29T18:00:00,false,ACE,3600,-1068872,1096638,360689,,,,1556232,184962,-102048,,,,,,,,,,502,0
2023-07-29T17:00:00,false,ACE,3600,-1068272,1097054,361060,,,,1556232,184962,-102048,,,,,,,,,,503,0
2023-07-29T17:00:00,true,DSCOVR,3600,-815846,1136423,308919,-0.301,-0.216,-0.07,1422314,-33318,-168539,-0.004,0.376,0.022,1422314,-74255,-154924,-0.004,0.37,-0.073,504,0
2023-07-29T16:00:00,false,ACE,3600,-1067671,1097470,361432,,,,1556232,191340,-102048,,,,,,,,,,505,0
2023-07-29T16:00:00,true,DSCOVR,3600,-814762,1137201,309172,-0.301,-0.216,-0.07,1422352,-33684,-168616,-0.004,0.377,0.022,1422352,-81790,-151249,-0.004,0.366,-0.09,506,0
2023-07-29T15:00:00,false,ACE,3600,-1067069,1097886,361803,,,,1556232,191340,-102048,,,,,,,,,,507,0
2023-07-29T15:00:00,true,DSCOVR,3600,-813678,1137978,309424,-0.301,-0.216,-0.07,1422390,-34051,-168693,-0.004,0.377,0.021,1422390,-88565,-147557,-0.004,0.362,-0.106,508,0
2023-07-29T14:00:00,false,ACE,3600,-1066467,1098302,362175,,,,1556232,191340,-102048,,,,,,,,,,509,0
2023-07-29T14:00:00,true,DSCOVR,3600,-812593,1138755,309677,-0.301,-0.216,-0.07,1422428,-34418,-168770,-0.004,0.377,0.021,1422428,-94125,-144251,-0.004,0.358,-0.119,510,0
2023-07-29T13:00:00,false,ACE,3600,-1065865,1098718,362548,,,,1556232,191340,-102048,,,,,,,,,,511,0
2023-07-29T13:00:00,true,DSCOVR,3600,-811507,1139531,309930,-0.302,-0.215,-0.07,1422467,-34785,-168847,-0.004,0.377,0.021,1422467,-98188,-141698,-0.004,0.355,-0.128,512,0
2023-07-29T12:00:00,true,DSCOVR,3600,-810421,1140306,310184,-0.302,-0.215,-0.07,1422506,-35153,-168923,-0.004,0.377,0.021,1422506,-100625,-140161,-0.004,0.353,-0.134,513,0
2023-07-29T12:00:00,false,ACE,3600,-1065261,1099134,362920,,,,1556232,191340,-102048,,,,,,,,,,514,0
2023-07-29T11:00:00,false,ACE,3600,-1064657,1099550,363293,,,,1556232,191340,-102048,,,,,,,,,,515,0
2023-07-29T11:00:00,true,DSCOVR,3600,-809334,1141081,310437,-0.302,-0.215,-0.07,1422546,-35520,-168998,-0.004,0.377,0.021,1422546,-101419,-139772,-0.004,0.353,-0.135,516,0
2023-07-29T10:00:00,false,ACE,3600,-1064052,1099967,363666,,,,1556232,191340,-102048,,,,,,,,,,517,0
2023-07-29T10:00:00,true,DSCOVR,3600,-808246,1141855,310691,-0.302,-0.215,-0.07,1422586,-35888,-169073,-0.004,0.377,0.021,1422586,-100626,-140528,-0.004,0.354,-0.132,518,0
2023-07-29T09:00:00,false,ACE,3600,-1063447,1100383,364040,,,,1556232,191340,-102048,,,,,,,,,,519,0
2023-07-29T09:00:00,true,DSCOVR,3600,-807158,1142629,310945,-0.302,-0.215,-0.071,1422627,-36256,-169148,-0.004,0.377,0.021,1422627,-98347,-142315,-0.004,0.356,-0.125,520,0
2023-07-29T08:00:00,true,DSCOVR,3600,-806069,1143402,311199,-0.303,-0.215,-0.071,1422667,-36625,-169223,-0.004,0.377,0.021,1422667,-94733,-144925,-0.004,0.359,-0.116,521,0
2023-07-29T08:00:00,false,ACE,3600,-1062841,1100800,364414,,,,1556232,191340,-102048,,,,,,,,,,522,0
2023-07-29T07:00:00,true,DSCOVR,3600,-804979,1144175,311453,-0.303,-0.214,-0.071,1422709,-36993,-169296,-0.004,0.377,0.02,1422709,-89987,-148095,-0.004,0.363,-0.103,523,0
2023-07-29T07:00:00,false,ACE,3600,-1062234,1101217,364788,,,,1556232,191340,-102048,,,,,,,,,,524,0
2023-07-29T06:00:00,true,DSCOVR,3600,-803889,1144946,311708,-0.303,-0.214,-0.071,1422751,-37362,-169370,-0.004,0.377,0.02,1422751,-84376,-151535,-0.004,0.367,-0.089,525,0
2023-07-29T06:00:00,false,ACE,3600,-1061626,1101634,365162,,,,1556232,191340,-102048,,,,,,,,,,526,0
2023-07-29T05:00:00,false,ACE,3600,-1061018,1102051,365537,,,,1556232,191340,-102048,,,,,,,,,,527,0
2023-07-29T05:00:00,true,DSCOVR,3600,-802797,1145718,311962,-0.303,-0.214,-0.071,1422793,-37731,-169443,-0.004,0.377,0.02,1422793,-78236,-154964,-0.004,0.371,-0.073,528,0
2023-07-29T04:00:00,false,ACE,3600,-1060409,1102468,365912,,,,1556232,191340,-102048,,,,,,,,,,529,0
2023-07-29T04:00:00,true,DSCOVR,3600,-801706,1146488,312217,-0.303,-0.214,-0.071,1422835,-38101,-169516,-0.005,0.377,0.02,1422835,-71959,-158143,-0.005,0.374,-0.057,530,0
2023-07-29T03:00:00,false,ACE,3600,-1059800,1102885,366287,,,,1556232,191340,-102048,,,,,,,,,,531,0
