time_tag,active,source,proton_speed,proton_temperature,proton_density,proton_vx_gse,proton_vy_gse,proton_vz_gse,proton_vx_gsm,proton_vy_gsm,proton_vz_gsm,proton_sample_size,alpha_speed,alpha_temperature,alpha_density,alpha_vx_gse,alpha_vy_gse,alpha_vz_gse,alpha_vx_gsm,alpha_vy_gsm,alpha_vz_gsm,alpha_sample_size,max_convergence_flag,max_data_flag,max_error_count_flag,max_processing_flag,max_range_flag,max_sample_count_flag,max_telemetry_flag,overall_quality,record_Id,record_Id_0
2023-08-14T18:03:00,false,DSCOVR,332.3,24834,4.08,-329.2,33.7,-29.8,-329.2,24.1,-37.9,13,,,,,,,,,,,0,0,0,0,0,0,0,0,1431,0
2023-08-14T18:02:00,true,ACE,337.4,36982,3.35,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1432,0
2023-08-14T18:02:00,false,DSCOVR,332.1,24760,4.03,-329.4,30.4,-29.2,-329.4,21.1,-36.4,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1433,0
2023-08-14T18:01:00,false,DSCOVR,332.2,25010,3.83,-329.7,27.5,-29.7,-329.7,18.2,-36.2,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1434,0
2023-08-14T18:01:00,true,ACE,337.1,34435,3.5,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1435,0
2023-08-14T18:00:00,true,ACE,337,34441,3.52,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1436,0
2023-08-14T18:00:00,false,DSCOVR,331.8,25403,3.82,-329.2,31.2,-26.9,-329.2,22.5,-34.5,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1437,0
2023-08-14T17:59:00,true,ACE,337.8,36690,3.7,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1438,0
2023-08-14T17:59:00,false,DSCOVR,332.4,25486,3.87,-329.2,32.9,-32.6,-329.2,22.5,-40.5,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1439,0
2023-08-14T17:58:00,true,ACE,337.9,37314,3.62,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1440,0
2023-08-14T17:58:00,false,DSCOVR,332.6,24784,3.77,-329.6,29.2,-33.3,-329.6,18.7,-40.1,13,,,,,,,,,,,0,0,0,0,0,0,0,0,1441,0
2023-08-14T17:57:00,true,ACE,337.4,39246,3.49,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1442,0
2023-08-14T17:57:00,false,DSCOVR,332.7,24804,3.57,-329.9,25.5,-34.6,-329.9,14.8,-40.4,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1443,0
2023-08-14T17:56:00,true,ACE,336.4,40486,3.32,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1444,0
2023-08-14T17:56:00,false,DSCOVR,333.8,24501,3.63,-330.8,30.3,-32.6,-330.8,19.9,-39.8,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1445,0
2023-08-14T17:55:00,false,DSCOVR,330.7,24040,3.46,-327.8,28.4,-32.6,-327.8,18.1,-39.3,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1446,0
2023-08-14T17:55:00,true,ACE,335.2,40928,3.4,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1447,0
2023-08-14T17:54:00,true,ACE,333.9,41274,3.74,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1448,0
2023-08-14T17:54:00,false,DSCOVR,332.2,24451,3.76,-329.5,28.8,-30.2,-329.5,19.1,-37.1,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1449,0
2023-08-14T17:53:00,true,ACE,334.6,39005,3.74,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1450,0
2023-08-14T17:53:00,false,DSCOVR,334.8,20446,3.58,-333,20.6,-28.8,-333,11.7,-33.4,13,,,,,,,,,,,0,0,0,0,0,0,0,0,1451,0
2023-08-14T17:52:00,true,ACE,337.1,36498,3.67,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1452,0
2023-08-14T17:52:00,false,DSCOVR,334.9,20060,3.43,-333.1,22.8,-25.2,-333.1,14.7,-30.6,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1453,0
2023-08-14T17:51:00,false,DSCOVR,334.1,21704,3.35,-331.5,30.5,-27.9,-331.5,21.3,-35.4,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1454,0
2023-08-14T17:51:00,true,ACE,337.4,36665,3.68,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1455,0
2023-08-14T17:50:00,false,DSCOVR,331.2,25643,3.62,-328.2,30.1,-32.9,-328.2,19.5,-40.2,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1456,0
2023-08-14T17:50:00,true,ACE,338.9,38224,3.56,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1457,0
2023-08-14T17:49:00,false,DSCOVR,330.8,26679,3.77,-326.9,36.5,-34.3,-326.9,25.2,-43.3,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1458,0
2023-08-14T17:49:00,true,ACE,336.5,43365,3.91,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1459,0
2023-08-14T17:48:00,false,DSCOVR,331.7,26536,3.67,-328,39.1,-30.4,-328,28.8,-40.4,10,,,,,,,,,,,0,0,0,0,0,0,0,0,1460,0
2023-08-14T17:48:00,true,ACE,337.5,41550,3.84,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1461,0
2023-08-14T17:47:00,false,DSCOVR,332.3,27454,3.01,-326.5,52,-32.8,-326.5,40.4,-46.4,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1462,0
2023-08-14T17:47:00,true,ACE,343.6,43780,4.08,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1463,0
2023-08-14T17:46:00,true,ACE,341.1,61360,3.37,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1464,0
2023-08-14T17:46:00,false,DSCOVR,331.2,27060,3.25,-327.1,41.6,-30.5,-327.1,31,-41.2,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1465,0
2023-08-14T17:45:00,true,ACE,333,27631,4.26,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1466,0
2023-08-14T17:45:00,false,DSCOVR,330.8,25897,3.16,-326.8,41.6,-29.3,-326.8,31.4,-40,11,,,,,,,,,,,0,0,0,0,0,0,0,0,1467,0
2023-08-14T17:44:00,true,ACE,333.8,37949,3.69,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1468,0
2023-08-14T17:44:00,false,DSCOVR,333.4,28370,3.27,-327.8,53.8,-28.6,-327.8,43.3,-43,9,,,,,,,,,,,0,0,0,0,0,0,0,0,1469,0
2023-08-14T17:43:00,false,DSCOVR,331.8,25258,2.73,-324.7,58.5,-35.1,-324.7,45.8,-50.5,11,,,,,,,,,,,0,1,0,0,0,0,0,0,1470,0
2023-08-14T17:43:00,true,ACE,338.2,40419,3.57,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1471,0
2023-08-14T17:42:00,true,ACE,339.2,46299,3.58,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1472,0
2023-08-14T17:42:00,false,DSCOVR,328.6,23599,3.22,-324.8,34.8,-35.5,-324.8,22.9,-44.1,13,,,,,,,,,,,0,0,0,0,0,0,0,0,1473,0
2023-08-14T17:41:00,true,ACE,337.3,48227,3.51,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1474,0
2023-08-14T17:41:00,false,DSCOVR,328.8,23068,3.29,-325,34.5,-36.4,-325,22.4,-44.9,11,,,,,,,,,,,0,0,0,0,0,0,0,0,1475,0
2023-08-14T17:40:00,false,DSCOVR,330.7,26183,3.32,-325.6,43.1,-38.4,-325.6,30,-49.3,11,,,,,,,,,,,0,0,0,0,0,0,0,0,1476,0
2023-08-14T17:40:00,true,ACE,339.4,60763,3.62,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1477,0
2023-08-14T17:39:00,false,DSCOVR,330.2,27279,3.27,-325.5,43.6,-34.9,-325.5,31.5,-46.1,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1478,0
2023-08-14T17:39:00,true,ACE,340.8,68183,3.54,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1479,0
2023-08-14T17:38:00,true,ACE,336.9,46668,3.19,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1480,0
2023-08-14T17:38:00,false,DSCOVR,329.6,27840,3.26,-325.7,37.2,-34.3,-325.7,25.5,-43.7,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1481,0
2023-08-14T17:37:00,true,ACE,337.7,46987,3.23,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1482,0
2023-08-14T17:37:00,false,DSCOVR,328.5,23764,3.17,-323.9,41.5,-35.6,-323.9,29.2,-46.2,13,,,,,,,,,,,0,0,0,0,0,0,1,0,1483,0
2023-08-14T17:36:00,true,ACE,339.4,59121,3.62,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1484,0
2023-08-14T17:36:00,false,DSCOVR,328.8,21693,3.13,-323.8,45.4,-34.5,-323.8,33.2,-46.3,12,,,,,,,,,,,0,0,0,0,0,0,1,0,1485,0
2023-08-14T17:35:00,true,ACE,346,88380,4.92,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1486,0
2023-08-14T17:35:00,false,DSCOVR,328.5,24149,3.2,-323.9,41.3,-36.6,-323.9,28.6,-47.2,12,,,,,,,,,,,0,0,0,0,0,0,1,0,1487,0
2023-08-14T17:34:00,false,DSCOVR,328,21209,3.08,-323.3,41.9,-36.5,-323.3,29.2,-47.3,12,,,,,,,,,,,0,0,0,0,0,0,1,0,1488,0
2023-08-14T17:34:00,true,ACE,335.3,70279,3.3,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1489,0
2023-08-14T17:33:00,true,ACE,322.6,16232,2.18,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1490,0
2023-08-14T17:33:00,false,DSCOVR,328.7,22918,3.09,-324,41.7,-36.6,-324,28.9,-47.4,12,,,,,,,,,,,0,0,0,0,0,0,1,0,1491,0
2023-08-14T17:32:00,true,ACE,334,46519,3.03,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1492,0
2023-08-14T17:31:00,true,ACE,335.4,46686,3.29,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1493,0
2023-08-14T17:30:00,true,ACE,334.9,52329,3.41,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1494,0
2023-08-14T17:29:00,true,ACE,332.4,45016,3,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1495,0
2023-08-14T17:28:00,false,DSCOVR,329.1,24674,3.01,-322.5,54.5,-36.7,-322.5,40.9,-51.4,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1496,0
2023-08-14T17:28:00,true,ACE,335,43386,3,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1497,0
2023-08-14T17:27:00,true,ACE,336.2,43651,3.05,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1498,0
2023-08-14T17:27:00,false,DSCOVR,328.8,28701,3.07,-322.1,57,-33.2,-322.1,44.4,-48.9,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1499,0
2023-08-14T17:26:00,false,DSCOVR,328.1,28830,3.07,-321.2,59.1,-31.6,-321.2,46.8,-48,13,,,,,,,,,,,0,0,0,0,0,0,0,0,1500,0
2023-08-14T17:26:00,true,ACE,333.8,44863,3.4,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1501,0
2023-08-14T17:25:00,true,ACE,334.2,48987,3.34,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1502,0
2023-08-14T17:25:00,false,DSCOVR,326.9,24537,3.11,-321.4,48.9,-34.6,-321.4,36.1,-47.8,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1503,0
2023-08-14T17:24:00,false,DSCOVR,327.4,23741,3.31,-323,41.7,-33.9,-323,29.4,-44.9,12,,,,,,,,,,,0,1,0,0,0,0,0,0,1504,0
2023-08-14T17:24:00,true,ACE,334.9,51855,3.31,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1505,0
2023-08-14T17:23:00,false,DSCOVR,329.3,27772,3.42,-324.2,47.1,-32.5,-324.2,35,-45.3,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1506,0
2023-08-14T17:23:00,true,ACE,334.1,49036,3.27,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1507,0
2023-08-14T17:22:00,false,DSCOVR,329.7,25787,3.08,-324,50.5,-34.6,-324,37.5,-48.4,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1508,0
2023-08-14T17:22:00,true,ACE,332.2,46158,3.21,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1509,0
2023-08-14T17:21:00,true,ACE,332.7,47196,3.19,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1510,0
2023-08-14T17:21:00,false,DSCOVR,329.8,27486,3.27,-324.2,50.6,-32.9,-324.2,38.2,-46.8,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1511,0
2023-08-14T17:20:00,false,DSCOVR,331.5,26507,3.13,-325.3,57,-28.9,-325.3,45.4,-45,10,,,,,,,,,,,0,0,0,0,0,0,0,0,1512,0
2023-08-14T17:20:00,true,ACE,334.1,50852,2.82,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1513,0
2023-08-14T17:19:00,false,DSCOVR,330,33306,3.61,-324.9,51.2,-25.9,-324.9,40.8,-40.4,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1514,0
2023-08-14T17:19:00,true,ACE,331.9,45477,3.34,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1515,0
2023-08-14T17:18:00,false,DSCOVR,333.5,26347,3.84,-329.1,47.2,-26.7,-329.1,36.7,-39.9,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1516,0
2023-08-14T17:18:00,true,ACE,333.7,49744,3.5,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1517,0
2023-08-14T17:17:00,true,ACE,332.4,45259,3.25,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1518,0
2023-08-14T17:17:00,false,DSCOVR,333.8,26270,3.86,-329.1,48.5,-27.5,-329.1,37.6,-41.2,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1519,0
2023-08-14T17:16:00,true,ACE,334.9,56698,3.08,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1520,0
2023-08-14T17:16:00,false,DSCOVR,333.1,25258,3.88,-328.7,48.1,-24.4,-328.7,38.2,-38.1,13,,,,,,,,,,,0,0,0,0,0,0,0,0,1521,0
2023-08-14T17:15:00,true,ACE,337,48713,2.89,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1522,0
2023-08-14T17:15:00,false,DSCOVR,333.4,25173,4.04,-329.1,48.5,-22.7,-329.1,39.1,-36.6,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1523,0
2023-08-14T17:14:00,false,DSCOVR,333.6,24460,3.81,-329.1,48.8,-24.6,-329.1,38.8,-38.6,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1524,0
2023-08-14T17:14:00,true,ACE,335.4,53243,3.21,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1525,0
2023-08-14T17:13:00,false,DSCOVR,332.8,26300,3.96,-328,50.4,-25.1,-328,40.1,-39.6,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1526,0
2023-08-14T17:13:00,true,ACE,334.8,50501,3.15,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1527,0
2023-08-14T17:12:00,true,ACE,335.8,45284,3.2,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1528,0
2023-08-14T17:12:00,false,DSCOVR,332.1,25808,4.03,-327.7,47.7,-25.7,-327.7,37.3,-39.3,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1529,0
2023-08-14T17:11:00,false,DSCOVR,332.3,26137,4.03,-327.4,49.1,-28.2,-327.4,37.8,-42.1,13,,,,,,,,,,,0,0,0,0,0,0,0,0,1530,0
2023-08-14T17:11:00,true,ACE,333.1,51786,3.15,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1531,0
2023-08-14T17:10:00,true,ACE,331,54374,3.21,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1532,0
2023-08-14T17:10:00,false,DSCOVR,332.4,25668,3.86,-327.8,48.3,-27.5,-327.8,37.2,-41.3,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1533,0
2023-08-14T17:09:00,true,ACE,333.7,57816,3,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1534,0
2023-08-14T17:09:00,false,DSCOVR,332.7,25057,3.5,-328.7,44.6,-25.6,-328.7,34.3,-38.3,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1535,0
2023-08-14T17:08:00,true,ACE,340.4,83157,3.53,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1536,0
2023-08-14T17:08:00,false,DSCOVR,332.6,25661,3.78,-327.8,49.2,-27.6,-327.8,38,-41.7,11,,,,,,,,,,,0,0,0,0,0,0,0,0,1537,0
2023-08-14T17:07:00,false,DSCOVR,334.4,25280,3.98,-329.4,51.7,-26.3,-329.4,40.7,-41.3,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1538,0
2023-08-14T17:07:00,true,ACE,342.3,81909,4.08,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1539,0
2023-08-14T17:06:00,true,ACE,336.1,41601,3.33,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1540,0
2023-08-14T17:06:00,false,DSCOVR,334.8,24821,4.16,-329.6,53.2,-24.6,-329.6,42.7,-40.1,13,,,,,,,,,,,0,0,0,0,0,0,0,0,1541,0
2023-08-14T17:05:00,false,DSCOVR,334.2,25000,3.53,-329.1,52.6,-24.9,-329.1,41.9,-40.3,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1542,0
2023-08-14T17:05:00,true,ACE,335.8,57297,3.32,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1543,0
2023-08-14T17:04:00,true,ACE,342.1,77890,3.53,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1544,0
2023-08-14T17:04:00,false,DSCOVR,334.1,24507,3.73,-329.5,51.6,-20.4,-329.5,42.5,-35.8,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1545,0
2023-08-14T17:03:00,false,DSCOVR,334.3,24825,3.61,-330.1,48.2,-22.2,-330.1,38.6,-36.4,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1546,0
2023-08-14T17:03:00,true,ACE,336.2,41136,3.36,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1547,0
2023-08-14T17:02:00,false,DSCOVR,335.1,24513,3.56,-330.9,48.8,-20.5,-330.9,39.7,-35,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1548,0
2023-08-14T17:02:00,true,ACE,342.4,44036,3.88,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1549,0
2023-08-14T17:01:00,false,DSCOVR,336.3,22730,3.5,-332.1,47.3,-23.2,-332.1,37.4,-37.1,13,,,,,,,,,,,0,0,0,0,0,0,0,0,1550,0
2023-08-14T17:01:00,true,ACE,348.1,108398,5.06,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1551,0
2023-08-14T17:00:00,false,DSCOVR,335.3,26980,3.69,-331.8,45,-16.5,-331.8,37.3,-30.1,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1552,0
2023-08-14T17:00:00,true,ACE,337.3,54146,3.49,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1553,0
2023-08-14T16:59:00,true,ACE,338.1,43607,3.38,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1554,0
2023-08-14T16:59:00,false,DSCOVR,335.8,24675,3.62,-331.3,49.6,-22.7,-331.3,39.7,-37.4,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1555,0
2023-08-14T16:58:00,true,ACE,329.2,34487,2.7,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1556,0
2023-08-14T16:58:00,false,DSCOVR,336.3,22401,3.58,-332.4,47.2,-18.5,-332.4,38.7,-32.7,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1557,0
2023-08-14T16:57:00,false,DSCOVR,337.5,20919,3.24,-333.3,50.3,-17.1,-333.3,42,-32.5,11,,,,,,,,,,,0,0,0,0,0,0,0,0,1558,0
2023-08-14T16:57:00,true,ACE,336.3,41283,2.85,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1559,0
2023-08-14T16:56:00,true,ACE,338.6,38127,3.22,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1560,0
2023-08-14T16:56:00,false,DSCOVR,336,27693,2.83,-329.3,66,-10.9,-329.3,58.9,-31.7,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1561,0
2023-08-14T16:55:00,true,ACE,339.9,49195,3.44,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1562,0
2023-08-14T16:55:00,false,DSCOVR,333.7,26675,2.75,-327.3,63.3,-13.4,-327.3,55.5,-33.3,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1563,0
2023-08-14T16:54:00,true,ACE,340.6,56313,3.5,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1564,0
2023-08-14T16:54:00,false,DSCOVR,336.5,26482,2.7,-328.8,70,-15.5,-328.8,61.1,-37.5,12,,,,,,,,,,,0,1,0,0,0,0,0,0,1565,0
2023-08-14T16:53:00,true,ACE,341.7,43988,3.48,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1566,0
2023-08-14T16:53:00,false,DSCOVR,330.1,25397,2.14,-324.5,60.9,0.3,-324.5,57.7,-19.5,12,,,,,,,,,,,0,1,0,0,0,0,0,0,1567,0
2023-08-14T16:52:00,true,ACE,340.4,47456,3.18,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1568,0
2023-08-14T16:52:00,false,DSCOVR,330,27487,2.29,-324.2,61.2,7,-324.2,60.1,-13.4,11,,,,,,,,,,,0,1,0,0,0,0,0,0,1569,0
2023-08-14T16:51:00,false,DSCOVR,334.2,31757,2.32,-327.2,66.7,12.3,-327.2,67,-10.2,12,,,,,,,,,,,0,1,0,0,0,0,0,0,1570,0
2023-08-14T16:51:00,true,ACE,339,55340,2.96,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1571,0
2023-08-14T16:50:00,true,ACE,342.6,72452,3.61,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1572,0
2023-08-14T16:50:00,false,DSCOVR,336.5,27195,2.87,-329.9,64.2,-18.6,-329.9,54.5,-38.6,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1573,0
2023-08-14T16:49:00,false,DSCOVR,335.9,27786,2.6,-328.7,69.1,-4.2,-328.7,63.9,-26.7,13,,,,,,,,,,,0,0,0,0,0,0,0,0,1574,0
2023-08-14T16:49:00,true,ACE,345.9,85983,4.19,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1575,0
2023-08-14T16:48:00,false,DSCOVR,335.7,29493,2.48,-328.1,71.1,3.3,-328.1,68.2,-20.3,12,,,,,,,,,,,0,1,0,0,0,0,0,0,1576,0
2023-08-14T16:48:00,true,ACE,335.3,54269,3.15,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1577,0
2023-08-14T16:47:00,false,DSCOVR,335.7,28554,2.74,-328.6,68.2,-6.8,-328.6,62.1,-28.9,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1578,0
2023-08-14T16:47:00,true,ACE,336.1,56511,3.03,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1579,0
2023-08-14T16:46:00,false,DSCOVR,335.4,28501,2.76,-328.7,64.5,-15.9,-328.7,55.6,-36.4,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1580,0
2023-08-14T16:46:00,true,ACE,334.1,56659,3.18,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1581,0
2023-08-14T16:45:00,true,ACE,338.7,63769,2.55,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1582,0
2023-08-14T16:45:00,false,DSCOVR,335.4,28375,2.68,-328.6,65.9,-12.9,-328.6,57.9,-34,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1583,0
2023-08-14T16:44:00,true,ACE,337.3,63438,3.14,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1584,0
2023-08-14T16:44:00,false,DSCOVR,335.5,29898,2.78,-328.5,67.9,-6.6,-328.5,61.8,-28.8,13,,,,,,,,,,,0,0,0,0,0,0,0,0,1585,0
2023-08-14T16:43:00,false,DSCOVR,335.8,29534,2.6,-328.2,71.1,-3.1,-328.2,66,-26.7,11,,,,,,,,,,,0,0,0,0,0,0,0,0,1586,0
2023-08-14T16:43:00,true,ACE,339.4,70566,2.97,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1587,0
2023-08-14T16:42:00,false,DSCOVR,335.6,32187,2.69,-328.3,69.3,2.3,-328.3,66.1,-21,11,,,,,,,,,,,0,0,0,0,0,0,0,0,1588,0
2023-08-14T16:42:00,true,ACE,338.4,68439,3.35,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1589,0
2023-08-14T16:41:00,true,ACE,337.3,64411,3.56,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1590,0
2023-08-14T16:41:00,false,DSCOVR,336.2,30667,2.67,-328.7,70.3,3,-328.7,67.2,-20.7,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1591,0
2023-08-14T16:40:00,true,ACE,340.4,55851,3.37,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1592,0
2023-08-14T16:40:00,false,DSCOVR,335.2,30163,2.68,-328.1,68.6,-1.8,-328.1,64,-24.7,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1593,0
2023-08-14T16:39:00,false,DSCOVR,335.7,29196,2.79,-328.7,67.6,-8,-328.7,61,-30.2,13,,,,,,,,,,,0,0,0,0,0,0,0,0,1594,0
2023-08-14T16:39:00,true,ACE,340.4,54456,3.27,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1595,0
2023-08-14T16:38:00,false,DSCOVR,334.1,31135,2.77,-326.9,68.7,-1.8,-326.9,64.1,-24.8,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1596,0
2023-08-14T16:38:00,true,ACE,339.6,52105,3.22,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1597,0
2023-08-14T16:37:00,true,ACE,339.4,54286,3.3,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1598,0
2023-08-14T16:37:00,false,DSCOVR,335.4,32653,2.77,-328,70.3,2.4,-328,66.9,-21.5,12,,,,,,,,,,,0,0,0,0,0,0,0,0,1599,0
2023-08-14T16:36:00,true,ACE,337.7,58796,3.38,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1600,0
