time_tag,Obsdate,Obstime,Station,Observatory,Type,Quality,Region,Latitude,Report_Longitude,Longitude,Report_Location,Location,Carlon,Extent,Area,Numspot,Zurich,Penumbra,Compact,Spotclass,Magcode,Magclass,Obsid,Report_Status,ValidSpotClass,record_Id,record_Id_0
2023-07-27T15:05:00,2023-07-27T00:00:00,1505,72269,HOL,spt,3,3386,13,54,49,N13E54,N13E49,90,9,320,17,4,1,3,Dri,2,B,300,2,1,290,0
2023-07-27T15:05:00,2023-07-27T00:00:00,1505,72269,HOL,spt,3,3387,21,75,70,N21E75,N21E70,69,10,150,4,3,5,2,Cko,2,B,301,2,1,291,0
2023-07-27T15:05:00,2023-07-27T00:00:00,1505,72269,HOL,spt,3,3388,-22,66,61,S22E66,S22E61,78,4,60,2,7,2,1,Hsx,1,A,302,2,1,292,0
2023-07-27T15:05:00,2023-07-27T00:00:00,1505,72269,HOL,spt,3,3389,-9,79,74,S09E79,S09E74,65,2,120,1,7,3,1,Hax,1,A,303,2,1,293,0
2023-07-27T06:00:00,2023-07-27T00:00:00,0600,16320,SVI,spt,2,3376,22,-80,-91,N22W80,N22W91,229,8,140,5,4,3,2,Dao,2,B,254,2,1,294,0
2023-07-27T06:00:00,2023-07-27T00:00:00,0600,16320,SVI,spt,2,3377,-9,-50,-61,S09W50,S09W61,199,4,110,2,4,3,2,Dao,2,B,255,2,1,295,0
2023-07-27T06:00:00,2023-07-27T00:00:00,0600,16320,SVI,spt,2,3379,14,-24,-35,N14W24,N14W35,173,8,80,7,3,3,2,Cao,2,B,258,2,1,296,0
2023-07-27T06:00:00,2023-07-27T00:00:00,0600,16320,SVI,spt,2,3380,-11,24,13,S11E24,S11E13,125,5,60,4,4,2,2,Dso,2,B,259,2,1,297,0
2023-07-27T06:00:00,2023-07-27T00:00:00,0600,16320,SVI,spt,2,3382,19,-22,-33,N19W22,N19W33,171,1,10,1,7,2,1,Hsx,1,A,261,2,1,298,0
2023-07-27T06:00:00,2023-07-27T00:00:00,0600,16320,SVI,spt,2,3383,16,-12,-23,N16W12,N16W23,161,4,0,2,2,0,2,Bxo,2,B,262,2,1,299,0
2023-07-27T06:00:00,2023-07-27T00:00:00,0600,16320,SVI,spt,2,3384,-15,38,27,S15E38,S15E27,111,6,20,4,3,2,2,Cso,2,B,263,2,1,300,0
2023-07-27T06:00:00,2023-07-27T00:00:00,0600,16320,SVI,spt,2,3385,-16,-24,-35,S16W24,S16W35,173,1,10,1,7,2,1,Hsx,1,A,264,2,1,301,0
2023-07-27T06:00:00,2023-07-27T00:00:00,0600,16320,SVI,spt,2,3386,12,59,48,N12E59,N12E48,90,7,140,11,4,2,3,Dsi,2,B,265,2,1,302,0
2023-07-27T06:00:00,2023-07-27T00:00:00,0600,16320,SVI,spt,2,3387,20,78,67,N20E78,N20E67,71,2,60,1,7,2,1,Hsx,1,A,266,2,1,303,0
2023-07-27T06:00:00,2023-07-27T00:00:00,0600,16320,SVI,spt,2,3388,-23,73,62,S23E73,S23E62,76,4,30,3,3,2,2,Cso,2,B,267,2,1,304,0
2023-07-27T00:31:00,2023-07-27T00:00:00,0031,94302,LEA,spt,2,3385,-16,-21,-35,S16W21,S16W35,173,1,10,1,1,0,1,Axx,1,A,242,2,1,305,0
2023-07-27T00:31:00,2023-07-27T00:00:00,0031,94302,LEA,spt,2,3377,-9,-48,-62,S09W48,S09W62,200,3,240,3,4,4,2,Dho,2,B,232,2,1,306,0
2023-07-27T00:31:00,2023-07-27T00:00:00,0031,94302,LEA,spt,2,3376,24,-75,-89,N24W75,N24W89,227,4,510,6,4,5,2,Dko,2,B,231,2,1,307,0
2023-07-27T00:31:00,2023-07-27T00:00:00,0031,94302,LEA,spt,2,3379,13,-23,-37,N13W23,N13W37,175,5,200,12,3,2,2,Cso,2,B,235,2,1,308,0
2023-07-27T00:31:00,2023-07-27T00:00:00,0031,94302,LEA,spt,2,3382,19,-18,-32,N19W18,N19W32,170,1,10,1,1,0,1,Axx,1,A,239,2,1,309,0
2023-07-27T00:31:00,2023-07-27T00:00:00,0031,94302,LEA,spt,2,3383,15,-8,-22,N15W08,N15W22,160,10,20,5,1,0,1,Axx,1,A,240,2,1,310,0
2023-07-27T00:31:00,2023-07-27T00:00:00,0031,94302,LEA,spt,2,3387,18,80,66,N18E80,N18E66,72,3,180,1,7,0,1,Hxx,1,A,244,2,0,311,0
2023-07-27T00:31:00,2023-07-27T00:00:00,0031,94302,LEA,spt,2,3386,11,61,47,N11E61,N11E47,91,5,250,15,3,3,2,Cao,2,B,243,2,1,312,0
2023-07-27T00:31:00,2023-07-27T00:00:00,0031,94302,LEA,spt,2,3384,-18,43,29,S18E43,S18E29,109,7,50,7,2,0,2,Bxo,2,B,241,2,1,313,0
2023-07-27T00:31:00,2023-07-27T00:00:00,0031,94302,LEA,spt,2,3380,-12,24,10,S12E24,S12E10,128,5,130,7,3,2,2,Cso,2,B,237,2,1,314,0
2023-07-26T15:09:00,2023-07-26T00:00:00,1509,72269,HOL,spt,3,3376,24,-71,-76,N24W71,N24W76,228,5,390,9,4,3,2,Dao,2,B,287,2,1,315,0
2023-07-26T15:09:00,2023-07-26T00:00:00,1509,72269,HOL,spt,3,3377,-11,-46,-51,S11W46,S11W51,203,4,350,5,4,3,2,Dao,2,B,288,2,1,316,0
2023-07-26T15:09:00,2023-07-26T00:00:00,1509,72269,HOL,spt,3,3378,-27,-70,-75,S27W70,S27W75,227,1,60,1,7,3,1,Hax,1,A,290,2,1,317,0
2023-07-26T15:09:00,2023-07-26T00:00:00,1509,72269,HOL,spt,3,3379,14,-16,-21,N14W16,N14W21,173,5,240,9,3,5,2,Cko,2,B,292,2,1,318,0
2023-07-26T15:09:00,2023-07-26T00:00:00,1509,72269,HOL,spt,3,3380,-11,34,29,S11E34,S11E29,123,7,170,15,3,3,2,Cao,2,B,295,2,1,319,0
2023-07-26T15:09:00,2023-07-26T00:00:00,1509,72269,HOL,spt,3,3382,19,-12,-17,N19W12,N19W17,169,1,30,2,7,3,1,Hax,1,A,296,2,1,320,0
2023-07-26T15:09:00,2023-07-26T00:00:00,1509,72269,HOL,spt,3,3383,14,-2,-7,N14W02,N14W07,159,7,50,10,2,0,2,Bxo,2,B,297,2,1,321,0
2023-07-26T15:09:00,2023-07-26T00:00:00,1509,72269,HOL,spt,3,3384,-16,50,45,S16E50,S16E45,107,5,110,11,2,0,2,Bxo,2,B,298,2,1,322,0
2023-07-26T15:09:00,2023-07-26T00:00:00,1509,72269,HOL,spt,3,3385,-17,-11,-16,S17W11,S17W16,168,5,60,8,3,3,2,Cao,2,B,299,2,1,323,0
2023-07-26T15:09:00,2023-07-26T00:00:00,1509,72269,HOL,spt,3,3386,11,66,61,N11E66,N11E61,91,3,210,11,4,3,2,Dao,2,B,300,2,1,324,0
2023-07-26T15:09:00,2023-07-26T00:00:00,1509,72269,HOL,spt,3,,24,80,75,N24E80,N24E75,77,2,120,1,7,3,1,Hax,1,A,301,2,1,325,0
2023-07-26T05:40:00,2023-07-26T00:00:00,0540,16320,SVI,spt,2,3373,8,-79,-90,N08W79,N08W90,241,1,30,1,7,2,1,Hsx,1,A,249,2,1,326,0
2023-07-26T05:40:00,2023-07-26T00:00:00,0540,16320,SVI,spt,2,3376,22,-68,-79,N22W68,N22W79,230,8,120,6,4,3,2,Dao,2,B,254,2,1,327,0
2023-07-26T05:40:00,2023-07-26T00:00:00,0540,16320,SVI,spt,2,3377,-8,-37,-48,S08W37,S08W48,199,4,100,2,4,3,2,Dao,2,B,255,2,1,328,0
2023-07-26T05:40:00,2023-07-26T00:00:00,0540,16320,SVI,spt,2,3378,-29,-72,-83,S29W72,S29W83,234,1,30,1,7,2,1,Hsx,1,A,257,2,1,329,0
2023-07-26T05:40:00,2023-07-26T00:00:00,0540,16320,SVI,spt,2,3379,13,-14,-25,N13W14,N13W25,176,5,60,4,3,2,2,Cso,2,B,258,2,1,330,0
2023-07-26T05:40:00,2023-07-26T00:00:00,0540,16320,SVI,spt,2,3380,-12,37,26,S12E37,S12E26,125,6,40,6,3,2,2,Cso,2,B,259,2,1,331,0
2023-07-26T05:40:00,2023-07-26T00:00:00,0540,16320,SVI,spt,2,3382,18,-8,-19,N18W08,N18W19,170,2,10,1,7,2,1,Hsx,1,A,261,2,1,332,0
2023-07-26T05:40:00,2023-07-26T00:00:00,0540,16320,SVI,spt,2,3383,14,-4,-15,N14W04,N14W15,166,3,0,3,2,0,2,Bxo,2,B,262,2,1,333,0
2023-07-26T05:40:00,2023-07-26T00:00:00,0540,16320,SVI,spt,2,3384,-13,50,39,S13E50,S13E39,112,2,0,2,1,0,1,Axx,1,A,263,2,1,334,0
2023-07-26T05:40:00,2023-07-26T00:00:00,0540,16320,SVI,spt,2,3385,-16,-6,-17,S16W06,S16W17,168,4,10,3,3,2,2,Cso,2,B,264,2,1,335,0
2023-07-26T05:40:00,2023-07-26T00:00:00,0540,16320,SVI,spt,2,3386,11,71,60,N11E71,N11E60,91,5,0,4,2,0,2,Bxo,2,B,265,2,1,336,0
2023-07-25T15:47:00,2023-07-25T00:00:00,1547,72269,HOL,spt,3,3373,8,-75,-80,N08W75,N08W80,245,2,180,3,7,3,1,Hax,1,A,280,2,1,337,0
2023-07-25T15:47:00,2023-07-25T00:00:00,1547,72269,HOL,spt,3,3376,24,-58,-63,N24W58,N24W63,228,5,380,16,4,3,4,Dac,3,BG,287,2,1,338,0
2023-07-25T15:47:00,2023-07-25T00:00:00,1547,72269,HOL,spt,3,3377,-11,-33,-38,S11W33,S11W38,203,5,380,8,4,4,2,Dho,2,B,288,2,1,339,0
2023-07-25T15:47:00,2023-07-25T00:00:00,1547,72269,HOL,spt,3,3378,-27,-57,-62,S27W57,S27W62,227,2,130,3,7,3,1,Hax,1,A,290,2,1,340,0
2023-07-25T15:47:00,2023-07-25T00:00:00,1547,72269,HOL,spt,3,3379,14,-3,-8,N14W03,N14W08,173,5,260,19,3,5,2,Cko,2,B,292,2,1,341,0
2023-07-25T15:47:00,2023-07-25T00:00:00,1547,72269,HOL,spt,3,3380,-11,47,42,S11E47,S11E42,123,5,340,22,3,5,3,Cki,3,BG,295,2,1,342,0
2023-07-25T15:47:00,2023-07-25T00:00:00,1547,72269,HOL,spt,3,3382,19,1,-4,N19E01,N19W04,169,1,40,1,7,3,1,Hax,1,A,296,2,1,343,0
2023-07-25T15:47:00,2023-07-25T00:00:00,1547,72269,HOL,spt,3,3383,14,10,5,N14E10,N14E05,160,6,30,7,1,0,1,Axx,1,A,297,2,1,344,0
2023-07-25T15:47:00,2023-07-25T00:00:00,1547,72269,HOL,spt,3,3384,-16,62,57,S16E62,S16E57,108,4,340,18,2,0,2,Bxo,2,B,298,2,1,345,0
2023-07-25T15:47:00,2023-07-25T00:00:00,1547,72269,HOL,spt,3,,-14,2,-3,S14E02,S14W03,168,3,20,4,1,0,1,Axx,1,A,299,2,1,346,0
2023-07-25T07:10:00,2023-07-25T00:00:00,0710,16320,SVI,spt,2,3373,8,-67,-77,N08W67,N08W77,242,4,70,2,4,3,2,Dao,2,B,249,2,1,347,0
2023-07-25T07:10:00,2023-07-25T00:00:00,0710,16320,SVI,spt,2,3376,22,-55,-65,N22W55,N22W65,230,6,90,5,4,3,2,Dao,2,B,254,2,1,348,0
2023-07-25T07:10:00,2023-07-25T00:00:00,0710,16320,SVI,spt,2,3377,-8,-24,-34,S08W24,S08W34,199,5,130,2,4,3,2,Dao,2,B,255,2,1,349,0
2023-07-25T07:10:00,2023-07-25T00:00:00,0710,16320,SVI,spt,2,3378,-29,-58,-68,S29W58,S29W68,233,2,20,1,7,3,1,Hax,1,A,257,2,1,350,0
2023-07-25T07:10:00,2023-07-25T00:00:00,0710,16320,SVI,spt,2,3379,14,1,-9,N14E01,N14W09,174,5,110,8,3,5,2,Cko,2,B,258,2,1,351,0
2023-07-25T07:10:00,2023-07-25T00:00:00,0710,16320,SVI,spt,2,3380,-12,52,42,S12E52,S12E42,123,6,50,6,3,3,2,Cao,2,B,259,2,1,352,0
2023-07-25T07:10:00,2023-07-25T00:00:00,0710,16320,SVI,spt,2,3382,18,5,-5,N18E05,N18W05,170,2,10,1,7,2,1,Hsx,1,A,261,2,1,353,0
2023-07-25T07:10:00,2023-07-25T00:00:00,0710,16320,SVI,spt,2,3383,15,15,5,N15E15,N15E05,160,5,0,3,2,0,2,Bxo,2,B,262,2,1,354,0
2023-07-25T07:10:00,2023-07-25T00:00:00,0710,16320,SVI,spt,2,3384,-14,64,54,S14E64,S14E54,111,0,0,1,1,0,1,Axx,1,A,263,2,1,355,0
2023-07-25T03:08:00,2023-07-25T00:00:00,0308,94302,LEA,spt,3,3373,8,-68,-81,N08W68,N08W81,245,10,220,5,4,3,2,Dao,2,B,227,2,1,356,0
2023-07-25T03:08:00,2023-07-25T00:00:00,0308,94302,LEA,spt,3,3376,24,-52,-64,N24W52,N24W64,229,5,140,8,4,3,3,Dai,2,B,231,2,1,357,0
2023-07-25T03:08:00,2023-07-25T00:00:00,0308,94302,LEA,spt,3,3381,-18,-58,-70,S18W58,S18W70,235,2,10,3,2,0,2,Bxo,2,B,238,2,1,358,0
2023-07-25T03:08:00,2023-07-25T00:00:00,0308,94302,LEA,spt,3,3378,-27,-51,-63,S27W51,S27W63,228,2,50,1,7,2,1,Hsx,1,A,234,2,1,359,0
2023-07-25T03:08:00,2023-07-25T00:00:00,0308,94302,LEA,spt,3,3377,-11,-27,-40,S11W27,S11W40,204,6,300,4,4,4,2,Dho,2,B,232,2,1,360,0
2023-07-25T03:08:00,2023-07-25T00:00:00,0308,94302,LEA,spt,3,3379,14,2,-11,N14E02,N14W11,175,8,260,9,4,4,2,Dho,2,B,235,2,1,361,0
2023-07-25T03:08:00,2023-07-25T00:00:00,0308,94302,LEA,spt,3,3382,19,6,-6,N19E06,N19W06,171,2,20,1,7,3,1,Hax,1,A,239,2,1,362,0
2023-07-25T03:08:00,2023-07-25T00:00:00,0308,94302,LEA,spt,3,3383,14,16,3,N14E16,N14E03,161,2,10,4,1,0,1,Axx,1,A,240,2,1,363,0
2023-07-25T03:08:00,2023-07-25T00:00:00,0308,94302,LEA,spt,3,3380,-11,54,41,S11E54,S11E41,123,5,410,8,3,3,2,Cao,2,B,237,2,1,364,0
2023-07-24T14:21:00,2023-07-24T00:00:00,1421,72269,HOL,spt,3,3373,8,-61,-67,N08W61,N08W67,245,7,430,19,3,3,2,Cao,2,B,280,2,1,365,0
2023-07-24T14:21:00,2023-07-24T00:00:00,1421,72269,HOL,spt,3,3376,24,-45,-51,N24W45,N24W51,229,4,110,6,3,3,2,Cao,2,B,287,2,1,366,0
2023-07-24T14:21:00,2023-07-24T00:00:00,1421,72269,HOL,spt,3,3377,-11,-20,-26,S11W20,S11W26,204,6,310,11,4,4,2,Dho,2,B,288,2,1,367,0
2023-07-24T14:21:00,2023-07-24T00:00:00,1421,72269,HOL,spt,3,3378,-27,-44,-50,S27W44,S27W50,228,1,70,2,7,2,1,Hsx,1,A,290,2,1,368,0
2023-07-24T14:21:00,2023-07-24T00:00:00,1421,72269,HOL,spt,3,3379,14,13,7,N14E13,N14E07,171,16,450,37,4,5,2,Dko,2,B,292,2,1,369,0
2023-07-24T14:21:00,2023-07-24T00:00:00,1421,72269,HOL,spt,3,3380,-11,61,55,S11E61,S11E55,123,5,540,22,3,5,3,Cki,3,BG,295,2,1,370,0
2023-07-24T14:21:00,2023-07-24T00:00:00,1421,72269,HOL,spt,3,3381,-18,-51,-57,S18W51,S18W57,235,3,90,8,2,0,2,Bxo,2,B,294,2,1,371,0
2023-07-24T05:56:00,2023-07-24T00:00:00,0556,16320,SVI,spt,3,3372,23,-88,-99,N23W88,N23W99,277,6,20,1,7,2,1,Hsx,1,A,247,2,1,372,0
2023-07-24T05:56:00,2023-07-24T00:00:00,0556,16320,SVI,spt,3,3373,8,-56,-67,N08W56,N08W67,245,12,110,9,5,3,2,Eao,2,B,249,2,1,373,0
2023-07-24T05:56:00,2023-07-24T00:00:00,0556,16320,SVI,spt,3,3376,22,-41,-52,N22W41,N22W52,230,5,50,3,3,2,2,Cso,2,B,254,2,1,374,0
2023-07-24T05:56:00,2023-07-24T00:00:00,0556,16320,SVI,spt,3,3377,-8,-9,-20,S08W09,S08W20,198,6,150,5,4,2,2,Dso,2,B,255,2,1,375,0
2023-07-24T05:56:00,2023-07-24T00:00:00,0556,16320,SVI,spt,3,3378,-27,-45,-56,S27W45,S27W56,234,2,30,1,7,2,1,Hsx,1,A,257,2,1,376,0
2023-07-24T05:56:00,2023-07-24T00:00:00,0556,16320,SVI,spt,3,3379,15,20,9,N15E20,N15E09,169,17,130,7,3,5,2,Cko,2,B,258,2,1,377,0
2023-07-24T05:56:00,2023-07-24T00:00:00,0556,16320,SVI,spt,3,3380,-11,69,58,S11E69,S11E58,120,11,80,5,5,3,2,Eao,2,B,259,2,1,378,0
2023-07-24T05:56:00,2023-07-24T00:00:00,0556,16320,SVI,spt,3,3381,-18,-45,-56,S18W45,S18W56,234,4,10,4,2,0,2,Bxo,2,B,260,2,1,379,0
2023-07-24T00:40:00,2023-07-24T00:00:00,0040,94302,LEA,spt,2,3372,21,-81,-95,N21W81,N21W95,273,7,120,2,3,5,2,Cko,2,B,224,2,1,380,0
2023-07-24T00:40:00,2023-07-24T00:00:00,0040,94302,LEA,spt,2,3373,8,-53,-67,N08W53,N08W67,245,10,270,12,5,3,4,Eac,3,BG,227,2,1,381,0
2023-07-24T00:40:00,2023-07-24T00:00:00,0040,94302,LEA,spt,2,3381,-18,-43,-57,S18W43,S18W57,235,3,20,4,3,1,2,Cro,2,B,238,2,1,382,0
2023-07-24T00:40:00,2023-07-24T00:00:00,0040,94302,LEA,spt,2,3378,-27,-38,-52,S27W38,S27W52,230,2,30,1,7,2,1,Hsx,1,A,234,2,1,383,0
2023-07-24T00:40:00,2023-07-24T00:00:00,0040,94302,LEA,spt,2,3376,24,-37,-51,N24W37,N24W51,229,4,60,5,3,2,2,Cso,2,B,231,2,1,384,0
2023-07-24T00:40:00,2023-07-24T00:00:00,0040,94302,LEA,spt,2,3377,-11,-13,-27,S11W13,S11W27,205,8,240,5,4,4,2,Dho,2,B,232,2,1,385,0
2023-07-24T00:40:00,2023-07-24T00:00:00,0040,94302,LEA,spt,2,3379,14,21,7,N14E21,N14E07,171,17,250,7,6,4,2,Fho,2,B,235,2,1,386,0
2023-07-24T00:40:00,2023-07-24T00:00:00,0040,94302,LEA,spt,2,3380,-11,68,54,S11E68,S11E54,124,6,120,6,3,3,2,Cao,2,B,237,2,1,387,0
2023-07-23T15:20:00,2023-07-23T00:00:00,1520,72269,HOL,spt,3,3372,22,-78,-83,N22W78,N22W83,275,4,300,1,7,4,1,Hhx,1,A,278,2,1,388,0
2023-07-23T15:20:00,2023-07-23T00:00:00,1520,72269,HOL,spt,3,3373,8,-50,-55,N08W50,N08W55,247,11,200,18,5,1,3,Eri,2,B,280,2,1,389,0
2023-07-23T15:20:00,2023-07-23T00:00:00,1520,72269,HOL,spt,3,3376,23,-33,-38,N23W33,N23W38,230,2,100,1,7,2,1,Hsx,1,A,287,2,1,390,0
2023-07-23T15:20:00,2023-07-23T00:00:00,1520,72269,HOL,spt,3,3377,-9,-1,-6,S09W01,S09W06,198,7,300,3,4,4,2,Dho,2,B,288,2,1,391,0
2023-07-23T15:20:00,2023-07-23T00:00:00,1520,72269,HOL,spt,3,3378,-26,-37,-42,S26W37,S26W42,234,1,60,2,7,3,1,Hax,1,A,290,2,1,392,0
2023-07-23T15:20:00,2023-07-23T00:00:00,1520,72269,HOL,spt,3,3379,16,32,27,N16E32,N16E27,165,14,290,14,3,5,2,Cko,2,B,292,2,1,393,0
2023-07-23T15:20:00,2023-07-23T00:00:00,1520,72269,HOL,spt,3,3380,-12,75,70,S12E75,S12E70,122,2,120,1,7,2,1,Hsx,1,A,295,2,1,394,0
2023-07-23T15:20:00,2023-07-23T00:00:00,1520,72269,HOL,spt,3,,-18,-37,-42,S18W37,S18W42,234,2,10,5,2,0,2,Bxo,2,B,294,2,1,395,0
2023-07-23T05:50:00,2023-07-23T00:00:00,0550,16320,SVI,spt,3,3372,23,-65,-76,N23W65,N23W76,267,16,90,4,3,5,2,Cko,2,B,247,2,1,396,0
2023-07-23T05:50:00,2023-07-23T00:00:00,0550,16320,SVI,spt,3,3373,8,-46,-57,N08W46,N08W57,248,17,180,23,6,3,2,Fao,2,B,249,2,1,397,0
2023-07-23T05:50:00,2023-07-23T00:00:00,0550,16320,SVI,spt,3,3376,23,-28,-39,N23W28,N23W39,230,2,30,1,7,3,1,Hax,1,A,254,2,1,398,0
2023-07-23T05:50:00,2023-07-23T00:00:00,0550,16320,SVI,spt,3,3377,-8,4,-7,S08E04,S08W07,198,7,140,5,4,3,2,Dao,2,B,255,2,1,399,0
2023-07-23T05:50:00,2023-07-23T00:00:00,0550,16320,SVI,spt,3,3378,-27,-32,-43,S27W32,S27W43,234,2,30,1,7,2,1,Hsx,1,A,257,2,1,400,0
2023-07-23T05:50:00,2023-07-23T00:00:00,0550,16320,SVI,spt,3,3379,17,32,21,N17E32,N17E21,170,17,160,9,3,5,2,Cko,2,B,258,2,1,401,0
2023-07-23T05:50:00,2023-07-23T00:00:00,0550,16320,SVI,spt,3,3380,-11,79,68,S11E79,S11E68,123,2,60,1,7,2,1,Hsx,1,A,259,2,1,402,0
2023-07-23T05:50:00,2023-07-23T00:00:00,0550,16320,SVI,spt,3,,-17,-31,-42,S17W31,S17W42,233,2,0,2,1,0,1,Axx,1,A,260,2,1,403,0
2023-07-23T00:20:00,2023-07-23T00:00:00,0020,94302,LEA,spt,3,3372,25,-65,-79,N25W65,N25W79,270,8,250,3,3,5,2,Cko,2,B,224,2,1,404,0
2023-07-23T00:20:00,2023-07-23T00:00:00,0020,94302,LEA,spt,3,3373,9,-40,-54,N09W40,N09W54,245,13,560,13,5,5,4,Ekc,6,BGD,227,2,1,405,0
2023-07-23T00:20:00,2023-07-23T00:00:00,0020,94302,LEA,spt,3,3374,-16,-31,-45,S16W31,S16W45,236,4,10,2,2,0,2,Bxo,2,B,228,2,1,406,0
2023-07-23T00:20:00,2023-07-23T00:00:00,0020,94302,LEA,spt,3,3378,-26,-30,-44,S26W30,S26W44,235,2,100,1,7,2,1,Hsx,2,B,234,2,1,407,0
2023-07-23T00:20:00,2023-07-23T00:00:00,0020,94302,LEA,spt,3,3376,24,-25,-39,N24W25,N24W39,230,2,130,1,7,2,1,Hsx,2,B,231,2,1,408,0
2023-07-23T00:20:00,2023-07-23T00:00:00,0020,94302,LEA,spt,3,3377,-9,8,-6,S09E08,S09W06,197,7,390,4,4,2,2,Dso,2,B,232,2,1,409,0
2023-07-23T00:20:00,2023-07-23T00:00:00,0020,94302,LEA,spt,3,3379,16,35,21,N16E35,N16E21,170,14,360,10,5,5,2,Eko,5,BD,235,2,1,410,0
2023-07-23T00:20:00,2023-07-23T00:00:00,0020,94302,LEA,spt,3,,-12,89,75,S12E89,S12E75,116,1,120,1,7,3,1,Hax,1,A,237,2,1,411,0
2023-07-23T00:20:00,2023-07-23T00:00:00,0020,94302,LEA,spt,3,,-16,-31,-45,S16W31,S16W45,236,4,10,2,2,0,2,Bxo,2,B,238,3,1,412,0
2023-07-22T14:50:00,2023-07-22T00:00:00,1450,72269,HOL,spt,3,3372,23,-48,-53,N23W48,N23W53,258,9,270,10,4,4,2,Dho,2,B,278,2,1,413,0
2023-07-22T14:50:00,2023-07-22T00:00:00,1450,72269,HOL,spt,3,3373,7,-37,-43,N07W37,N07W43,247,13,380,27,5,3,3,Eai,3,BG,280,2,1,414,0
2023-07-22T14:50:00,2023-07-22T00:00:00,1450,72269,HOL,spt,3,3374,-18,-25,-30,S18W25,S18W30,235,2,10,2,2,0,2,Bxo,2,B,293,2,1,415,0
2023-07-22T14:50:00,2023-07-22T00:00:00,1450,72269,HOL,spt,3,3376,23,-20,-25,N23W20,N23W25,230,4,120,4,7,3,1,Hax,1,A,287,2,1,416,0
2023-07-22T14:50:00,2023-07-22T00:00:00,1450,72269,HOL,spt,3,3377,-8,12,6,S08E12,S08E06,198,7,280,7,4,5,2,Dko,2,B,288,2,1,417,0
2023-07-22T14:50:00,2023-07-22T00:00:00,1450,72269,HOL,spt,3,3378,-26,-23,-28,S26W23,S26W28,233,2,50,3,7,2,1,Hsx,1,A,290,2,1,418,0
2023-07-22T14:50:00,2023-07-22T00:00:00,1450,72269,HOL,spt,3,3379,14,41,36,N14E41,N14E36,169,12,310,11,3,4,2,Cho,2,B,292,2,1,419,0
2023-07-22T06:50:00,2023-07-22T00:00:00,0650,16320,SVI,spt,2,3372,23,-54,-64,N23W54,N23W64,269,14,150,7,5,5,2,Eko,2,B,247,2,1,420,0
2023-07-22T06:50:00,2023-07-22T00:00:00,0650,16320,SVI,spt,2,3373,9,-33,-43,N09W33,N09W43,248,15,240,24,5,3,4,Eac,2,B,249,2,1,421,0
2023-07-22T06:50:00,2023-07-22T00:00:00,0650,16320,SVI,spt,2,3376,23,-16,-26,N23W16,N23W26,231,3,50,2,3,3,2,Cao,2,B,254,2,1,422,0
2023-07-22T06:50:00,2023-07-22T00:00:00,0650,16320,SVI,spt,2,3377,-9,18,8,S09E18,S09E08,197,7,150,4,4,3,2,Dao,2,B,255,2,1,423,0
2023-07-22T06:50:00,2023-07-22T00:00:00,0650,16320,SVI,spt,2,3378,-26,-17,-27,S26W17,S26W27,232,9,40,7,3,2,2,Cso,2,B,257,2,1,424,0
2023-07-22T06:50:00,2023-07-22T00:00:00,0650,16320,SVI,spt,2,3379,17,47,37,N17E47,N17E37,168,17,230,7,6,5,2,Fko,2,B,258,2,1,425,0
2023-07-22T00:32:00,2023-07-22T00:00:00,0032,94302,LEA,spt,2,3372,25,-50,-64,N25W50,N25W64,268,11,300,7,5,5,2,Eko,2,B,224,2,1,426,0
2023-07-22T00:32:00,2023-07-22T00:00:00,0032,94302,LEA,spt,2,3376,23,-12,-26,N23W12,N23W26,230,3,90,3,3,2,2,Cso,2,B,231,2,1,427,0
2023-07-22T00:32:00,2023-07-22T00:00:00,0032,94302,LEA,spt,2,3379,16,50,36,N16E50,N16E36,168,11,450,6,5,4,2,Eho,2,B,235,2,1,428,0
2023-07-22T00:32:00,2023-07-22T00:00:00,0032,94302,LEA,spt,2,3373,7,-26,-40,N07W26,N07W40,244,14,530,20,5,5,4,Ekc,6,BGD,227,2,1,429,0
2023-07-22T00:32:00,2023-07-22T00:00:00,0032,94302,LEA,spt,2,3377,-8,22,8,S08E22,S08E08,196,7,330,4,4,4,2,Dho,2,B,232,2,1,430,0
2023-07-22T00:32:00,2023-07-22T00:00:00,0032,94302,LEA,spt,2,3378,-26,-13,-27,S26W13,S26W27,231,7,80,7,3,2,2,Cso,2,B,234,2,1,431,0
2023-07-21T15:15:00,2023-07-21T00:00:00,1515,72269,HOL,spt,3,3372,23,-45,-50,N23W45,N23W50,268,11,400,12,5,5,2,Eko,2,B,278,2,1,432,0
2023-07-21T15:15:00,2023-07-21T00:00:00,1515,72269,HOL,spt,3,3373,7,-25,-30,N07W25,N07W30,248,14,520,21,5,3,3,Eai,3,BG,280,2,1,433,0
2023-07-21T15:15:00,2023-07-21T00:00:00,1515,72269,HOL,spt,3,3376,25,-5,-10,N25W05,N25W10,228,6,110,7,3,2,2,Cso,2,B,287,2,1,434,0
2023-07-21T15:15:00,2023-07-21T00:00:00,1515,72269,HOL,spt,3,3377,-8,26,21,S08E26,S08E21,197,7,290,8,4,3,2,Dao,2,B,288,2,1,435,0
2023-07-21T15:15:00,2023-07-21T00:00:00,1515,72269,HOL,spt,3,3378,-26,-7,-12,S26W07,S26W12,230,7,60,8,3,3,2,Cao,2,B,290,2,1,436,0
